date,window,baseline_latest,00632r_zero_to_cash,baseline_00632r_weight,guarded_cash_weight
2025-11-24,full_2020_2026,3061618.017637234,3061618.017637234,0.0,0.17833154737222945
2025-11-25,full_2020_2026,3097954.3017097614,3097954.3017097614,0.0,0.17833154737222945
2025-11-26,full_2020_2026,3150168.088175009,3150168.088175009,0.0,0.17833154737222945
2025-11-27,full_2020_2026,3178906.4785141703,3178906.4785141703,0.0,0.17833154737222945
2025-11-28,full_2020_2026,3200729.2960208803,3200729.2960208803,0.0,0.17833154737222945
2025-12-01,full_2020_2026,3156633.5432833694,3156633.5432833694,0.0,0.17833154737222945
2025-12-02,full_2020_2026,3169171.4653370325,3169171.4653370325,0.0,0.17833154737222945
2025-12-03,full_2020_2026,3196836.9046489396,3196836.9046489396,0.0,0.17833154737222945
2025-12-04,full_2020_2026,3195650.7512320466,3195650.7512320466,0.0,0.17833154737222945
2025-12-05,full_2020_2026,3220986.225084146,3220986.225084146,0.0,0.17833154737222945
2025-12-08,full_2020_2026,3262773.21992703,3262773.21992703,0.0,0.17833154737222945
2025-12-09,full_2020_2026,3256157.9102469524,3256157.9102469524,0.0,0.17833154737222945
2025-12-10,full_2020_2026,3278445.668139264,3278445.668139264,0.0,0.17833154737222945
2025-12-11,full_2020_2026,3243966.2756671235,3243966.2756671235,0.0,0.17833154737222945
2025-12-12,full_2020_2026,3258017.2305055745,3258017.2305055745,0.0,0.17833154737222945
2025-12-15,full_2020_2026,3221919.222793128,3221919.222793128,0.0,0.17833154737222945
2025-12-16,full_2020_2026,3192529.21212074,3192529.21212074,0.0,0.17833154737222945
2025-12-17,full_2020_2026,3181137.2131964983,3181137.2131964983,0.0,0.17833154737222945
2025-12-18,full_2020_2026,3176907.5305928867,3176907.5305928867,0.0,0.17833154737222945
2025-12-19,full_2020_2026,3212218.6907241135,3212218.6907241135,0.0,0.17833154737222945
2025-12-22,full_2020_2026,3259002.0549029224,3259002.0549029224,0.0,0.17833154737222945
2025-12-23,full_2020_2026,3268738.800553435,3268738.800553435,0.0,0.17833154737222945
2025-12-24,full_2020_2026,3274927.7310772147,3274927.7310772147,0.0,0.17833154737222945
2025-12-26,full_2020_2026,3304364.595921461,3304364.595921461,0.0,0.17833154737222945
2025-12-29,full_2020_2026,3341268.84416146,3341268.84416146,0.0,0.17833154737222945
2025-12-30,full_2020_2026,3336489.9045907743,3336489.9045907743,0.0,0.17833154737222945
2025-12-31,full_2020_2026,3352628.139104596,3352628.139104596,0.0,0.17833154737222945
2026-01-02,full_2020_2026,3416548.9088431257,3416548.9088431257,0.0,0.17833154737222945
2026-01-05,full_2020_2026,3532098.699057924,3532098.699057924,0.0,0.17833154737222945
2026-01-06,full_2020_2026,3574233.606992571,3574233.606992571,0.0,0.17833154737222945
2026-01-07,full_2020_2026,3554562.704550936,3554562.704550936,0.0,0.17833154737222945
2026-01-08,full_2020_2026,3559544.4759973893,3559544.4759973893,0.0,0.17833154737222945
2026-01-09,full_2020_2026,3551235.3805763084,3551235.3805763084,0.0,0.17833154737222945
2026-01-12,full_2020_2026,3579791.116441774,3579791.116441774,0.0,0.17833154737222945
2026-01-13,full_2020_2026,3598135.7886542357,3598135.7886542357,0.0,0.17833154737222945
2026-01-14,full_2020_2026,3609037.218312054,3609037.218312054,0.0,0.17833154737222945
2026-01-15,full_2020_2026,3608462.8306663064,3608462.8306663064,0.0,0.17833154737222945
2026-01-16,full_2020_2026,3673727.828911364,3673727.828911364,0.0,0.17833154737222945
2026-01-19,full_2020_2026,3705414.020329808,3705414.020329808,0.0,0.17833154737222945
2026-01-20,full_2020_2026,3705924.91679766,3705924.91679766,0.0,0.17833154737222945
2026-01-21,full_2020_2026,3662154.790678276,3662154.790678276,0.0,0.17833154737222945
2026-01-22,full_2020_2026,3711278.8699329495,3711278.8699329495,0.0,0.17833154737222945
2026-01-23,full_2020_2026,3737195.0541111906,3737195.0541111906,0.0,0.17833154737222945
2026-01-26,full_2020_2026,3740450.9133693893,3740450.9133693893,0.0,0.17833154737222945
2026-01-27,full_2020_2026,3783286.512296412,3783286.512296412,0.0,0.17833154737222945
2026-01-28,full_2020_2026,3842139.660344429,3842139.660344429,0.0,0.17833154737222945
2026-01-29,full_2020_2026,3818212.141828275,3818212.141828275,0.0,0.17833154737222945
2026-01-30,full_2020_2026,3752828.9174179607,3752828.9174179607,0.0,0.17833154737222945
2026-02-02,full_2020_2026,3681921.9875088693,3681921.9875088693,0.0,0.17833154737222945
2026-02-03,full_2020_2026,3761595.400841514,3761595.400841514,0.0,0.17833154737222945
2026-02-04,full_2020_2026,3770496.178147059,3770496.178147059,0.0,0.17833154737222945
2026-02-05,full_2020_2026,3714642.4340615836,3714642.4340615836,0.0,0.17833154737222945
2026-02-06,full_2020_2026,3701532.1173842913,3701532.1173842913,0.0,0.17833154737222945
2026-02-09,full_2020_2026,3814105.2984481016,3814105.2984481016,0.0,0.17833154737222945
2026-02-10,full_2020_2026,3890784.567041526,3890784.567041526,0.0,0.17833154737222945
2026-02-11,full_2020_2026,3976169.896547972,3976169.896547972,0.0,0.17833154737222945
2026-02-23,full_2020_2026,3989216.5648124903,3989216.5648124903,0.0,0.17833154737222945
2026-02-24,full_2020_2026,4105014.206242746,4105014.206242746,0.0,0.17833154737222945
2026-02-25,full_2020_2026,4195381.972645166,4195381.972645166,0.0,0.17833154737222945
2026-02-26,full_2020_2026,4205895.346981108,4205895.346981108,0.0,0.17833154737222945
2026-03-02,full_2020_2026,4156591.5086062797,4156591.5086062797,0.0,0.17833154737222945
2026-03-03,full_2020_2026,4055345.8170534493,4055345.8170534493,0.0,0.17833154737222945
2026-03-04,full_2020_2026,3861709.510411155,3861709.510411155,0.0,0.17833154737222945
2026-03-05,full_2020_2026,3967701.9956682986,3967701.9956682986,0.0,0.17833154737222945
2026-03-06,full_2020_2026,3950728.7450683303,3950728.7450683303,0.0,0.17833154737222945
2026-03-09,full_2020_2026,3752737.8625522056,3752737.8625522056,0.0,0.17833154737222945
2026-03-10,full_2020_2026,3839740.958465012,3839740.958465012,0.0,0.17833154737222945
2026-03-11,full_2020_2026,4002815.9980847607,4002815.9980847607,0.0,0.17833154737222945
2026-03-12,full_2020_2026,3923885.903320266,3923885.903320266,0.0,0.17833154737222945
2026-03-13,full_2020_2026,3893929.2649701163,3893929.2649701163,0.0,0.17833154737222945
2026-03-16,full_2020_2026,3884184.774507221,3884184.774507221,0.0,0.17833154737222945
2026-03-17,full_2020_2026,3949336.250904604,3949336.250904604,0.0,0.17833154737222945
2026-03-18,full_2020_2026,4017559.543060049,4017559.543060049,0.0,0.17833154737222945
2026-03-19,full_2020_2026,3914335.684049665,3914335.684049665,0.0,0.17833154737222945
2026-03-20,full_2020_2026,3904839.0082622143,3904839.0082622143,0.0,0.17833154737222945
2026-03-23,full_2020_2026,3798108.3489471604,3798108.3489471604,0.0,0.17833154737222945
2026-03-24,full_2020_2026,3805592.71302288,3805592.71302288,0.0,0.17833154737222945
2026-03-31,full_2020_2026,3702461.491675029,3702461.491675029,0.0,0.17833154737222945
2026-04-01,full_2020_2026,3875533.0438204817,3875533.0438204817,0.0,0.17833154737222945
2026-04-02,full_2020_2026,3786210.0338994986,3786210.0338994986,0.0,0.17833154737222945
2026-04-07,full_2020_2026,3857170.376325345,3857170.376325345,0.0,0.17833154737222945
2026-04-08,full_2020_2026,4075527.490858184,4075527.490858184,0.0,0.17833154737222945
2026-04-09,full_2020_2026,4069254.968585069,4069254.968585069,0.0,0.17833154737222945
2026-04-10,full_2020_2026,4156122.6196643766,4156122.6196643766,0.0,0.17833154737222945
2026-04-13,full_2020_2026,4148193.0887717223,4148193.0887717223,0.0,0.17833154737222945
2026-04-14,full_2020_2026,4276901.124272121,4276901.124272121,0.0,0.17833154737222945
2026-04-15,full_2020_2026,4332148.572358959,4332148.572358959,0.0,0.17833154737222945
2026-04-16,full_2020_2026,4388194.347099582,4388194.347099582,0.0,0.17833154737222945
2026-04-17,full_2020_2026,4348614.061230872,4348614.061230872,0.0,0.17833154737222945
2026-04-20,full_2020_2026,4379489.652535592,4379489.652535592,0.0,0.17833154737222945
2026-04-21,full_2020_2026,4460214.735859363,4460214.735859363,0.0,0.17833154737222945
2026-04-22,full_2020_2026,4479486.371442907,4479486.371442907,0.0,0.17833154737222945
2026-04-23,full_2020_2026,4453464.508930608,4453464.508930608,0.0,0.17833154737222945
2026-04-24,full_2020_2026,4640749.555021424,4640749.555021424,0.0,0.17833154737222945
2026-04-27,full_2020_2026,4779493.871097324,4779493.871097324,0.0,0.17833154737222945
2026-04-28,full_2020_2026,4734355.66368993,4734355.66368993,0.0,0.17833154737222945
2026-04-29,full_2020_2026,4678136.333078748,4678136.333078748,0.0,0.17833154737222945
2026-04-30,full_2020_2026,4660504.952155758,4660504.952155758,0.0,0.17833154737222945
2026-05-04,full_2020_2026,4887732.996243284,4887732.996243284,0.0,0.17833154737222945
2026-05-05,full_2020_2026,4893227.017691305,4893227.017691305,0.0,0.17833154737222945
2026-05-06,full_2020_2026,4965440.788150336,4965440.788150336,0.0,0.17833154737222945
2026-05-07,full_2020_2026,5077838.108005354,5077838.108005354,0.0,0.17833154737222945
2026-05-08,full_2020_2026,5033754.345076318,5033754.345076318,0.0,0.17833154737222945
2026-05-11,full_2020_2026,5042321.546095511,5042321.546095511,0.0,0.17833154737222945
2026-05-12,full_2020_2026,5032049.562497619,5032049.562497619,0.0,0.17833154737222945
2026-05-13,full_2020_2026,4965121.942706411,4965121.942706411,0.0,0.17833154737222945
2026-05-14,full_2020_2026,4988325.174542823,4988325.174542823,0.0,0.17833154737222945
2026-05-15,full_2020_2026,4936958.27740858,4936958.27740858,0.0,0.17833154737222945
2026-05-18,full_2020_2026,4903954.155551263,4903954.155551263,0.0,0.17833154737222945
2026-05-19,full_2020_2026,4810052.461633612,4810052.461633612,0.0,0.17833154737222945
2026-05-20,full_2020_2026,4771930.379140231,4771930.379140231,0.0,0.17833154737222945
2026-05-21,full_2020_2026,4965931.763022457,4965931.763022457,0.0,0.17833154737222945
2026-05-22,full_2020_2026,5052297.340185124,5052297.340185124,0.0,0.17833154737222945
2026-05-25,full_2020_2026,5245548.752063507,5245548.752063507,0.0,0.17833154737222945
2026-05-26,full_2020_2026,5217634.621727213,5217634.621727213,0.0,0.17833154737222945
2026-05-27,full_2020_2026,5348829.322338091,5348829.322338091,0.0,0.17833154737222945
2026-05-28,full_2020_2026,5231021.662401484,5231021.662401484,0.0,0.17833154737222945
2026-05-29,full_2020_2026,5488471.622539629,5488471.622539629,0.0,0.17833154737222945
2026-06-01,full_2020_2026,5538206.179737202,5538206.179737202,0.0,0.17833154737222945
2026-06-02,full_2020_2026,5555710.010524316,5555710.010524316,0.0,0.17833154737222945
2026-06-03,full_2020_2026,5675520.032990345,5675520.032990345,0.0,0.17833154737222945
2026-06-04,full_2020_2026,5592926.64631586,5592926.64631586,0.0,0.17833154737222945
2026-06-05,full_2020_2026,5459596.267935873,5459596.267935873,0.0,0.17833154737222945
2026-06-08,full_2020_2026,5225137.606506021,5225137.606506021,0.0,0.17833154737222945
2026-06-09,full_2020_2026,5384110.7440309655,5384110.7440309655,0.0,0.17833154737222945
2026-06-10,full_2020_2026,5196316.9287314145,5196316.9287314145,0.0,0.17833154737222945
2026-06-11,full_2020_2026,5177322.873675468,5177322.873675468,0.0,0.17833154737222945
2026-06-12,full_2020_2026,5313886.01098575,5313886.01098575,0.0,0.17833154737222945
2026-06-15,full_2020_2026,5514811.758358074,5514811.758358074,0.0,0.17833154737222945
2026-06-16,full_2020_2026,5545554.6176976655,5545554.6176976655,0.0,0.17833154737222945
2026-06-17,full_2020_2026,5559368.569905159,5559368.569905159,0.0,0.17833154737222945
2026-06-18,full_2020_2026,5637871.162363245,5637871.162363245,0.0,0.17833154737222945
2026-06-22,full_2020_2026,5884637.08381814,5884637.08381814,0.0,0.17833154737222945
2026-06-23,full_2020_2026,5801448.874030949,5801448.874030949,0.0,0.17833154737222945
2026-06-24,full_2020_2026,5620939.332286352,5620939.332286352,0.0,0.17833154737222945
2026-06-25,full_2020_2026,5628207.262663622,5628207.262663622,0.0,0.17833154737222945
2026-06-26,full_2020_2026,5371470.466344684,5371470.466344684,0.0,0.17833154737222945
2026-06-29,full_2020_2026,5458685.843871414,5458685.843871414,0.0,0.17833154737222945
2026-06-30,full_2020_2026,5653112.986799893,5653112.986799893,0.0,0.17833154737222945
2026-07-01,full_2020_2026,5743785.257839832,5743785.257839832,0.0,0.17833154737222945
2026-07-02,full_2020_2026,5700755.2586790025,5700755.2586790025,0.0,0.17833154737222945
2026-07-03,full_2020_2026,5688015.592026837,5688015.592026837,0.0,0.17833154737222945
2026-07-06,full_2020_2026,5686020.991536156,5686020.991536156,0.0,0.17833154737222945
2026-07-07,full_2020_2026,5553902.679688245,5553902.679688245,0.0,0.17833154737222945
2026-07-08,full_2020_2026,5547024.609248705,5547024.609248705,0.0,0.17833154737222945
2026-07-09,full_2020_2026,5523493.902619787,5523493.902619787,0.0,0.17833154737222945
2026-07-13,full_2020_2026,5532853.039945247,5532853.039945247,0.0,0.17833154737222945
2026-07-14,full_2020_2026,5439367.723704546,5439367.723704546,0.0,0.17833154737222945
2026-07-15,full_2020_2026,5549936.248480045,5549936.248480045,0.0,0.17833154737222945
2026-07-16,full_2020_2026,5561505.407348986,5561505.407348986,0.0,0.17833154737222945
2026-07-17,full_2020_2026,5150273.282010959,5150273.282010959,0.0,0.17833154737222945
2026-07-20,full_2020_2026,5117790.204509227,5117790.204509227,0.0,0.17833154737222945
2026-07-21,full_2020_2026,5336826.284678152,5336826.284678152,0.0,0.17833154737222945
2026-07-22,full_2020_2026,5396271.8268607585,5396271.8268607585,0.0,0.17833154737222945
2026-07-23,full_2020_2026,5408740.785881613,5408740.785881613,0.0,0.17833154737222945
2026-07-24,full_2020_2026,5276848.209858063,5276848.209858063,0.0,0.17833154737222945
2026-07-27,full_2020_2026,5272734.413517831,5272734.413517831,0.0,0.17833154737222945
2026-07-28,full_2020_2026,5003433.775581871,5003433.775581871,0.0,0.48
2026-07-29,full_2020_2026,4930869.612105383,4930869.612105383,0.0,0.48
2026-07-30,full_2020_2026,4927246.525367364,4927246.525367364,0.0,0.48
2026-07-31,full_2020_2026,5124981.3379575685,5124981.3379575685,0.0,0.07967676275215274
2026-08-03,full_2020_2026,5071772.490009047,5071772.490009047,0.0,0.17833154737222945
2026-08-04,full_2020_2026,5023150.709735015,5023150.709735015,0.0,0.17833154737222945
2026-08-05,full_2020_2026,5162546.460592877,5162546.460592877,0.0,0.17833154737222945
2026-08-06,full_2020_2026,5141362.388241107,5141362.388241107,0.0,0.17833154737222945
2026-08-07,full_2020_2026,5126966.211791741,5126966.211791741,0.0,0.17833154737222945
2026-08-10,full_2020_2026,5190585.749993073,5190585.749993073,0.0,0.17833154737222945
2026-08-11,full_2020_2026,5202346.432830074,5202346.432830074,0.0,0.17833154737222945
2026-08-12,full_2020_2026,5235139.563532906,5235139.563532906,0.0,0.17833154737222945
2026-08-13,full_2020_2026,5296089.866756673,5296089.866756673,0.0,0.17833154737222945
2026-08-14,full_2020_2026,5269668.81077683,5269668.81077683,0.0,0.17833154737222945
2026-08-17,full_2020_2026,5275925.757064298,5275925.757064298,0.0,0.17833154737222945
2026-08-18,full_2020_2026,5204650.393257957,5204650.393257957,0.0,0.17833154737222945
2026-08-19,full_2020_2026,5136527.175213137,5136527.175213137,0.0,0.17833154737222945
2026-08-20,full_2020_2026,5166249.486053248,5166249.486053248,0.0,0.17833154737222945
2026-08-21,full_2020_2026,5207864.405673869,5207864.405673869,0.0,0.17833154737222945
2026-08-24,full_2020_2026,5164479.378767618,5164479.378767618,0.0,0.17833154737222945
2026-08-25,full_2020_2026,5198005.711520659,5198005.711520659,0.0,0.17833154737222945
2026-08-26,full_2020_2026,5265027.493362323,5265027.493362323,0.0,0.17833154737222945
2026-08-27,full_2020_2026,5274886.316041448,5274886.316041448,0.0,0.17833154737222945
2026-08-28,full_2020_2026,5307445.905947802,5307445.905947802,0.0,0.17833154737222945
2026-08-31,full_2020_2026,5279687.617125828,5279687.617125828,0.0,0.17833154737222945
2026-09-01,full_2020_2026,5380600.793847781,5380600.793847781,0.0,0.17833154737222945
2026-09-02,full_2020_2026,5306119.708173877,5306119.708173877,0.0,0.17833154737222945
2026-09-03,full_2020_2026,5279428.719658432,5279428.719658432,0.0,0.17833154737222945
2026-09-04,full_2020_2026,5360560.197285208,5360560.197285208,0.0,0.17833154737222945
2026-09-07,full_2020_2026,5445296.1812370075,5445296.1812370075,0.0,0.17833154737222945
2026-09-08,full_2020_2026,5431366.386561992,5431366.386561992,0.0,0.17833154737222945
2026-09-09,full_2020_2026,5432700.8408007715,5432700.8408007715,0.0,0.17833154737222945
2026-09-10,full_2020_2026,5409114.747982235,5409114.747982235,0.0,0.17833154737222945
2024-01-02,live_2024_2026,998420.7860836734,998420.7860836734,0.0,0.17833154737222945
2024-01-03,live_2024_2026,983480.9748841755,983480.9748841755,0.0,0.17833154737222945
2024-01-04,live_2024_2026,983032.4841137014,983032.4841137014,0.0,0.17833154737222945
2024-01-05,live_2024_2026,980817.1465356471,980817.1465356471,0.0,0.17833154737222945
2024-01-08,live_2024_2026,984613.482465675,984613.482465675,0.0,0.17833154737222945
2024-01-09,live_2024_2026,985208.9205730945,985208.9205730945,0.0,0.17833154737222945
2024-01-10,live_2024_2026,979940.4518399041,979940.4518399041,0.0,0.17833154737222945
2024-01-11,live_2024_2026,984497.4774582516,984497.4774582516,0.0,0.17833154737222945
2024-01-12,live_2024_2026,982180.1783753978,982180.1783753978,0.0,0.17833154737222945
2024-01-16,live_2024_2026,975400.8168255744,975400.8168255744,0.0,0.17833154737222945
2024-01-17,live_2024_2026,967000.487249568,967000.487249568,0.0,0.17833154737222945
2024-01-18,live_2024_2026,970780.6556717467,970780.6556717467,0.0,0.17833154737222945
2024-01-19,live_2024_2026,997658.9268800686,997658.9268800686,0.0,0.17833154737222945
2024-01-22,live_2024_2026,1004323.4765543906,1004323.4765543906,0.0,0.17833154737222945
2024-01-23,live_2024_2026,1006755.3564039987,1006755.3564039987,0.0,0.17833154737222945
2024-01-24,live_2024_2026,1006973.1809091768,1006973.1809091768,0.0,0.17833154737222945
2024-01-25,live_2024_2026,1016473.0648115114,1016473.0648115114,0.0,0.17833154737222945
2024-01-26,live_2024_2026,1015897.1521913623,1015897.1521913623,0.0,0.17833154737222945
2024-01-29,live_2024_2026,1023041.6710270402,1023041.6710270402,0.0,0.17833154737222945
2024-01-30,live_2024_2026,1020888.9998204984,1020888.9998204984,0.0,0.17833154737222945
2024-01-31,live_2024_2026,1009800.382070852,1009800.382070852,0.0,0.17833154737222945
2024-02-01,live_2024_2026,1011042.1902147136,1011042.1902147136,0.0,0.17833154737222945
2024-02-02,live_2024_2026,1016506.4049920206,1016506.4049920206,0.0,0.17833154737222945
2024-02-05,live_2024_2026,1020090.594030065,1020090.594030065,0.0,0.17833154737222945
2024-02-15,live_2024_2026,1057863.039241503,1057863.039241503,0.0,0.17833154737222945
2024-02-16,live_2024_2026,1053665.1189314516,1053665.1189314516,0.0,0.17833154737222945
2024-02-19,live_2024_2026,1054159.3980574876,1054159.3980574876,0.0,0.17833154737222945
2024-02-20,live_2024_2026,1057681.9941406806,1057681.9941406806,0.0,0.17833154737222945
2024-02-21,live_2024_2026,1055145.6596217824,1055145.6596217824,0.0,0.17833154737222945
2024-02-22,live_2024_2026,1066511.251362391,1066511.251362391,0.0,0.17833154737222945
2024-02-23,live_2024_2026,1070241.6668491047,1070241.6668491047,0.0,0.17833154737222945
2024-02-26,live_2024_2026,1072957.354990649,1072957.354990649,0.0,0.17833154737222945
2024-02-27,live_2024_2026,1068306.188967209,1068306.188967209,0.0,0.17833154737222945
2024-02-29,live_2024_2026,1069828.815920381,1069828.815920381,0.0,0.17833154737222945
2024-03-01,live_2024_2026,1067597.0837566492,1067597.0837566492,0.0,0.17833154737222945
2024-03-04,live_2024_2026,1092876.4205424273,1092876.4205424273,0.0,0.17833154737222945
2024-03-05,live_2024_2026,1100525.727251551,1100525.727251551,0.0,0.17833154737222945
2024-03-06,live_2024_2026,1106691.01171969,1106691.01171969,0.0,0.17833154737222945
2024-03-07,live_2024_2026,1125704.1788256569,1125704.1788256569,0.0,0.17833154737222945
2024-03-08,live_2024_2026,1135914.2854481847,1135914.2854481847,0.0,0.17833154737222945
2024-03-11,live_2024_2026,1128561.3655306576,1128561.3655306576,0.0,0.17833154737222945
2024-03-12,live_2024_2026,1141576.11400876,1141576.11400876,0.0,0.17833154737222945
2024-03-13,live_2024_2026,1145840.742872642,1145840.742872642,0.0,0.17833154737222945
2024-03-14,live_2024_2026,1144359.1432341628,1144359.1432341628,0.0,0.17833154737222945
2024-03-15,live_2024_2026,1133272.5618852999,1133272.5618852999,0.0,0.17833154737222945
2024-03-19,live_2024_2026,1139527.979067188,1139527.979067188,0.0,0.17833154737222945
2024-03-21,live_2024_2026,1162721.0889369673,1162721.0889369673,0.0,0.17833154737222945
2024-03-22,live_2024_2026,1160040.3696115483,1160040.3696115483,0.0,0.17833154737222945
2024-03-27,live_2024_2026,1162941.8314330343,1162941.8314330343,0.0,0.17833154737222945
2024-03-28,live_2024_2026,1159258.0835558872,1159258.0835558872,0.0,0.17833154737222945
2024-03-29,live_2024_2026,1164005.8395728096,1164005.8395728096,0.0,0.17833154737222945
2024-04-01,live_2024_2026,1162166.6598925097,1162166.6598925097,0.0,0.17833154737222945
2024-04-02,live_2024_2026,1176990.5526463555,1176990.5526463555,0.0,0.17833154737222945
2024-04-03,live_2024_2026,1169307.46834946,1169307.46834946,0.0,0.17833154737222945
2024-04-08,live_2024_2026,1175871.2860748891,1175871.2860748891,0.0,0.17833154737222945
2024-04-09,live_2024_2026,1200509.709048732,1200509.709048732,0.0,0.17833154737222945
2024-04-10,live_2024_2026,1198881.8739023018,1198881.8739023018,0.0,0.17833154737222945
2024-04-11,live_2024_2026,1194522.3469281155,1194522.3469281155,0.0,0.17833154737222945
2024-04-12,live_2024_2026,1193558.2516062995,1193558.2516062995,0.0,0.17833154737222945
2024-04-15,live_2024_2026,1179169.6728635957,1179169.6728635957,0.0,0.17833154737222945
2024-04-16,live_2024_2026,1145657.3212428608,1145657.3212428608,0.0,0.17833154737222945
2024-04-17,live_2024_2026,1159128.849189233,1159128.849189233,0.0,0.17833154737222945
2024-04-18,live_2024_2026,1169467.4567570633,1169467.4567570633,0.0,0.17833154737222945
2024-04-19,live_2024_2026,1117701.5274842975,1117701.5274842975,0.0,0.17833154737222945
2024-04-22,live_2024_2026,1115622.3445310895,1115622.3445310895,0.0,0.17833154737222945
2024-04-23,live_2024_2026,1124921.4885009257,1124921.4885009257,0.0,0.17833154737222945
2024-04-24,live_2024_2026,1155142.4176841183,1155142.4176841183,0.0,0.17833154737222945
2024-04-25,live_2024_2026,1136661.0847243366,1136661.0847243366,0.0,0.17833154737222945
2024-04-26,live_2024_2026,1153930.7773410312,1153930.7773410312,0.0,0.17833154737222945
2024-04-29,live_2024_2026,1174840.5685433808,1174840.5685433808,0.0,0.17833154737222945
2024-04-30,live_2024_2026,1171317.9111966789,1171317.9111966789,0.0,0.17833154737222945
2024-05-02,live_2024_2026,1159646.516065731,1159646.516065731,0.0,0.17833154737222945
2024-05-03,live_2024_2026,1164005.9844784327,1164005.9844784327,0.0,0.17833154737222945
2024-05-06,live_2024_2026,1179889.6451684707,1179889.6451684707,0.0,0.17833154737222945
2024-05-07,live_2024_2026,1184874.6413768106,1184874.6413768106,0.0,0.17833154737222945
2024-05-08,live_2024_2026,1188954.2270505237,1188954.2270505237,0.0,0.17833154737222945
2024-05-09,live_2024_2026,1185552.793574153,1185552.793574153,0.0,0.17833154737222945
2024-05-10,live_2024_2026,1194069.6275066065,1194069.6275066065,0.0,0.17833154737222945
2024-05-13,live_2024_2026,1202580.3515513719,1202580.3515513719,0.0,0.17833154737222945
2024-05-14,live_2024_2026,1210733.8179147372,1210733.8179147372,0.0,0.17833154737222945
2024-05-15,live_2024_2026,1224621.0000846896,1224621.0000846896,0.0,0.17833154737222945
2024-05-16,live_2024_2026,1232519.9549591467,1232519.9549591467,0.0,0.17833154737222945
2024-05-17,live_2024_2026,1229971.457946899,1229971.457946899,0.0,0.17833154737222945
2024-05-20,live_2024_2026,1228943.8315502545,1228943.8315502545,0.0,0.17833154737222945
2024-05-21,live_2024_2026,1227107.7836231864,1227107.7836231864,0.0,0.17833154737222945
2024-05-22,live_2024_2026,1247602.752735832,1247602.752735832,0.0,0.17833154737222945
2024-05-23,live_2024_2026,1253556.3982350621,1253556.3982350621,0.0,0.17833154737222945
2024-05-24,live_2024_2026,1249941.1736405937,1249941.1736405937,0.0,0.17833154737222945
2024-05-27,live_2024_2026,1266964.8047153684,1266964.8047153684,0.0,0.17833154737222945
2024-05-28,live_2024_2026,1270078.5713063485,1270078.5713063485,0.0,0.17833154737222945
2024-05-29,live_2024_2026,1254492.9212357155,1254492.9212357155,0.0,0.17833154737222945
2024-05-30,live_2024_2026,1232954.5322123554,1232954.5322123554,0.0,0.17833154737222945
2024-05-31,live_2024_2026,1223286.4403328605,1223286.4403328605,0.0,0.17833154737222945
2024-06-03,live_2024_2026,1246886.438011717,1246886.438011717,0.0,0.17833154737222945
2024-06-04,live_2024_2026,1228778.8018969498,1228778.8018969498,0.0,0.17833154737222945
2024-06-05,live_2024_2026,1237840.4482039413,1237840.4482039413,0.0,0.17833154737222945
2024-06-06,live_2024_2026,1272106.583629804,1272106.583629804,0.0,0.17833154737222945
2024-06-07,live_2024_2026,1266066.6705914082,1266066.6705914082,0.0,0.17833154737222945
2024-06-11,live_2024_2026,1267130.5589061903,1267130.5589061903,0.0,0.17833154737222945
2024-06-12,live_2024_2026,1285942.7842381375,1285942.7842381375,0.0,0.17833154737222945
2024-06-13,live_2024_2026,1303984.5448646303,1303984.5448646303,0.0,0.17833154737222945
2024-06-14,live_2024_2026,1312108.829245231,1312108.829245231,0.0,0.17833154737222945
2024-06-17,live_2024_2026,1312465.0583174617,1312465.0583174617,0.0,0.17833154737222945
2024-06-18,live_2024_2026,1332924.6652666123,1332924.6652666123,0.0,0.17833154737222945
2024-06-19,live_2024_2026,1364950.25870475,1364950.25870475,0.0,0.17833154737222945
2024-06-20,live_2024_2026,1378364.7015902374,1378364.7015902374,0.0,0.17833154737222945
2024-06-21,live_2024_2026,1370325.9157762374,1370325.9157762374,0.0,0.17833154737222945
2024-06-24,live_2024_2026,1338739.1921996232,1338739.1921996232,0.0,0.17833154737222945
2024-06-25,live_2024_2026,1338364.9854652765,1338364.9854652765,0.0,0.17833154737222945
2024-06-26,live_2024_2026,1347078.8341765401,1347078.8341765401,0.0,0.17833154737222945
2024-06-27,live_2024_2026,1344619.3063787916,1344619.3063787916,0.0,0.17833154737222945
2024-06-28,live_2024_2026,1353987.5267069137,1353987.5267069137,0.0,0.17833154737222945
2024-07-01,live_2024_2026,1355564.1873625314,1355564.1873625314,0.0,0.17833154737222945
2024-07-02,live_2024_2026,1347168.9028656424,1347168.9028656424,0.0,0.17833154737222945
2024-07-03,live_2024_2026,1364705.9263546513,1364705.9263546513,0.0,0.17833154737222945
2024-07-04,live_2024_2026,1397211.180430515,1397211.180430515,0.0,0.17833154737222945
2024-07-05,live_2024_2026,1393173.405283396,1393173.405283396,0.0,0.17833154737222945
2024-07-08,live_2024_2026,1426448.8448521306,1426448.8448521306,0.0,0.17833154737222945
2024-07-09,live_2024_2026,1423456.1661400623,1423456.1661400623,0.0,0.17833154737222945
2024-07-10,live_2024_2026,1428237.0761907117,1428237.0761907117,0.0,0.17833154737222945
2024-07-11,live_2024_2026,1456563.1588404595,1456563.1588404595,0.0,0.17833154737222945
