date,window,fixed_10pct,raw_gate,debounce_2of3,debounce_3of3,fixed_10pct_00713_weight,raw_gate_00713_weight
2026-06-09,trade_record_period_20260501_20260904,1084933.9934838668,1084933.9934838668,1084933.9934838668,1084933.9934838668,0.1,0.1
2026-06-10,trade_record_period_20260501_20260904,1054605.0439208786,1054605.0439208786,1054605.0439208786,1054605.0439208786,0.1,0.1
2026-06-11,trade_record_period_20260501_20260904,1051732.1649097127,1051732.1649097127,1051732.1649097127,1051732.1649097127,0.1,0.1
2026-06-12,trade_record_period_20260501_20260904,1073455.286399035,1073455.286399035,1073455.286399035,1073455.286399035,0.1,0.1
2026-06-15,trade_record_period_20260501_20260904,1105712.075749756,1105712.075749756,1105712.075749756,1105712.075749756,0.1,0.1
2026-06-16,trade_record_period_20260501_20260904,1111051.5531123523,1111051.5531123523,1111051.5531123523,1111051.5531123523,0.1,0.1
2026-06-17,trade_record_period_20260501_20260904,1113281.3814905887,1113281.3814905887,1113281.3814905887,1113281.3814905887,0.1,0.1
2026-06-18,trade_record_period_20260501_20260904,1126310.7786583714,1126310.7786583714,1126310.7786583714,1126310.7786583714,0.1,0.1
2026-06-22,trade_record_period_20260501_20260904,1164567.6852414957,1164567.6852414957,1164567.6852414957,1164567.6852414957,0.1,0.1
2026-06-23,trade_record_period_20260501_20260904,1151831.8458837108,1151831.8458837108,1151831.8458837108,1151831.8458837108,0.1,0.1
2026-06-24,trade_record_period_20260501_20260904,1123703.6845353406,1123703.6845353406,1123703.6845353406,1123703.6845353406,0.1,0.1
2026-06-25,trade_record_period_20260501_20260904,1125095.245913317,1125095.245913317,1125095.245913317,1125095.245913317,0.1,0.1
2026-06-26,trade_record_period_20260501_20260904,1083830.0027231288,1083830.0027231288,1083830.0027231288,1083830.0027231288,0.1,0.1
2026-06-29,trade_record_period_20260501_20260904,1097691.080327918,1097691.080327918,1097691.080327918,1097691.080327918,0.1,0.1
2026-06-30,trade_record_period_20260501_20260904,1128645.7067673798,1128645.7067673798,1128645.7067673798,1128645.7067673798,0.1,0.1
2026-07-01,trade_record_period_20260501_20260904,1142603.2314931278,1142603.2314931278,1142603.2314931278,1142603.2314931278,0.1,0.1
2026-07-02,trade_record_period_20260501_20260904,1136209.1224430543,1136209.1224430543,1136209.1224430543,1136209.1224430543,0.1,0.1
2026-07-03,trade_record_period_20260501_20260904,1134397.3332688343,1134397.3332688343,1134397.3332688343,1134397.3332688343,0.1,0.1
2026-07-06,trade_record_period_20260501_20260904,1134518.0303153845,1134518.0303153845,1134518.0303153845,1134518.0303153845,0.1,0.1
2026-07-07,trade_record_period_20260501_20260904,1113659.7837235813,1113659.7837235813,1113659.7837235813,1113659.7837235813,0.1,0.1
2026-07-08,trade_record_period_20260501_20260904,1112448.6266287477,1112448.6266287477,1112448.6266287477,1112448.6266287477,0.1,0.1
2026-07-09,trade_record_period_20260501_20260904,1109059.6497584733,1109059.6497584733,1109059.6497584733,1109059.6497584733,0.1,0.1
2026-07-10,trade_record_period_20260501_20260904,1109059.6497584733,1109059.6497584733,1109059.6497584733,1109059.6497584733,0.1,0.1
2026-07-13,trade_record_period_20260501_20260904,1110620.756461725,1110620.756461725,1110620.756461725,1110620.756461725,0.1,0.1
2026-07-14,trade_record_period_20260501_20260904,1095295.4114335796,1095295.4114335796,1095295.4114335796,1095295.4114335796,0.1,0.1
2026-07-15,trade_record_period_20260501_20260904,1113389.847068738,1113389.847068738,1113389.847068738,1113389.847068738,0.1,0.1
2026-07-16,trade_record_period_20260501_20260904,1115352.5156971817,1115352.5156971817,1115352.5156971817,1115352.5156971817,0.1,0.1
2026-07-17,trade_record_period_20260501_20260904,1051390.7345723743,1051390.7345723743,1051390.7345723743,1051390.7345723743,0.1,0.1
2026-07-20,trade_record_period_20260501_20260904,1045372.6580585848,1045372.6580585848,1045372.6580585848,1045372.6580585848,0.1,0.1
2026-07-21,trade_record_period_20260501_20260904,1080943.2156322114,1080943.2156322114,1080943.2156322114,1080943.2156322114,0.1,0.1
2026-07-22,trade_record_period_20260501_20260904,1090986.9400532641,1090986.9400532641,1090986.9400532641,1090986.9400532641,0.1,0.1
2026-07-23,trade_record_period_20260501_20260904,1092378.5507034613,1092378.5507034613,1092378.5507034613,1092378.5507034613,0.1,0.1
2026-07-24,trade_record_period_20260501_20260904,1072179.99884936,1072179.99884936,1072179.99884936,1072179.99884936,0.1,0.1
2026-07-27,trade_record_period_20260501_20260904,1071377.122500804,1071377.122500804,1071377.122500804,1071377.122500804,0.1,0.1
2026-07-28,trade_record_period_20260501_20260904,1028468.7509257857,1028468.7509257857,1028468.7509257857,1028468.7509257857,0.1,0.1
2026-07-29,trade_record_period_20260501_20260904,1013604.0828832092,1013604.0828832092,1013604.0828832092,1013604.0828832092,0.1,0.1
2026-07-30,trade_record_period_20260501_20260904,1012842.3206672119,1012842.3206672119,1012842.3206672119,1012842.3206672119,0.1,0.1
2026-07-31,trade_record_period_20260501_20260904,1053181.7195177055,1053182.152377238,1053181.7195177055,1053181.7195177055,0.10021387733032887,0.1
2026-08-03,trade_record_period_20260501_20260904,1042368.6436536374,1042371.0183187921,1042368.6436536374,1042368.6436536374,0.1,0.1
2026-08-04,trade_record_period_20260501_20260904,1032392.8530522401,1032395.2049911141,1032392.8530522401,1032392.8530522401,0.1,0.1
2026-08-05,trade_record_period_20260501_20260904,1060939.1808895997,1060941.5978610998,1060939.1808895997,1060939.1808895997,0.1,0.1
2026-08-06,trade_record_period_20260501_20260904,1056585.3553172038,1056587.762370065,1056585.3553172038,1056585.3553172038,0.1,0.1
2026-08-07,trade_record_period_20260501_20260904,1053558.081351339,1053560.4815076364,1053558.081351339,1053558.081351339,0.1,0.1
2026-08-10,trade_record_period_20260501_20260904,1066650.524021748,1066652.954004506,1066650.524021748,1066650.524021748,0.1,0.1
2026-08-11,trade_record_period_20260501_20260904,1069136.1420068904,1069138.5776522425,1069136.1420068904,1069136.1420068904,0.1,0.1
2026-08-12,trade_record_period_20260501_20260904,1075824.5114391216,1075826.9623215378,1075824.5114391216,1075824.5114391216,0.1,0.1
2026-08-13,trade_record_period_20260501_20260904,1088385.49466374,1088387.9741618764,1088385.49466374,1088385.49466374,0.1,0.1
2026-08-14,trade_record_period_20260501_20260904,1083040.9963408122,1083043.463663415,1083040.9963408122,1083040.9963408122,0.1,0.1
2026-08-17,trade_record_period_20260501_20260904,1084395.4655920756,1084397.936000354,1084395.4655920756,1084395.4655920756,0.1,0.1
2026-08-18,trade_record_period_20260501_20260904,1069746.7004033593,1069749.137439651,1069746.7004033593,1069746.7004033593,0.1,0.1
2026-08-19,trade_record_period_20260501_20260904,1055677.2558832613,1055679.660867342,1055677.2558832613,1055677.2558832613,0.1,0.1
2026-08-20,trade_record_period_20260501_20260904,1061683.10861655,1061685.527282824,1061683.10861655,1061683.10861655,0.1,0.1
2026-08-21,trade_record_period_20260501_20260904,1070098.9139848456,1070101.3518235302,1070098.9139848456,1070098.9139848456,0.1,0.1
2026-08-24,trade_record_period_20260501_20260904,1061233.6592271281,1061236.076869492,1061233.6592271281,1061233.6592271281,0.1,0.1
2026-08-25,trade_record_period_20260501_20260904,1068038.4591955757,1068040.892340249,1068038.4591955757,1068038.4591955757,0.1,0.1
2026-08-26,trade_record_period_20260501_20260904,1081813.0131549984,1081815.4776800799,1081813.0131549984,1081813.0131549984,0.1,0.1
2026-08-27,trade_record_period_20260501_20260904,1083856.3644864936,1083858.833666622,1083856.3644864936,1083856.3644864936,0.1,0.1
2026-08-28,trade_record_period_20260501_20260904,1090565.2565855854,1090567.7410495316,1090565.2565855854,1090565.2565855854,0.1,0.1
2026-08-31,trade_record_period_20260501_20260904,1084740.3630378898,1084742.8342318935,1084740.3630378898,1084740.3630378898,0.1,0.1
2026-09-01,trade_record_period_20260501_20260904,1105326.2263355027,1105328.7444270535,1105326.2263355027,1105326.2263355027,0.1,0.1
2026-09-02,trade_record_period_20260501_20260904,1089864.4383658757,1089866.9212332575,1089864.4383658757,1089864.4383658757,0.1,0.1
2026-09-03,trade_record_period_20260501_20260904,1084276.031336786,1084278.5014729758,1084276.031336786,1084276.031336786,0.1,0.1
2026-09-04,trade_record_period_20260501_20260904,1100830.5482189818,1100833.0560687333,1100830.5482189818,1100830.5482189818,0.1,0.1
