date,title,description,link,pub_date,category
2026-05-20,南橫瓦筏哈橋邊坡施工 即起至6/30每日白天雙向交管,"南橫公路台20臨93線1k+300~2k+400瓦筏哈橋邊坡改善工程施作，即日起至6月30日，白天實施道路雙向交通管制，每小時開放通行30分鐘。

    公路局南區養護工...…",https://news.ltn.com.tw/news/life/breakingnews/5442703,"Wed, 20 May 2026 00:13:29 +0800",綜合
2026-05-20,三峽翁狂飆釀4死滿1週年 女童家長發文「失去妳，還是好痛好痛」,新北市三峽4死11傷重大車禍案今（19日）滿1週年，肇事的78歲余姓老翁當時開車胡亂衝撞釀成悲劇，被撞不幸離世的孩子母親今在網路社群發文提到，每次看到孩子的骨灰罈就哭到不行，並...…,https://news.ltn.com.tw/news/society/breakingnews/5442699,"Tue, 19 May 2026 23:59:54 +0800",綜合
2026-05-20,「看表演」到「說感受」！桃園「牽手進劇場」 7000師生參與,桃園市政府藝文設施管理中心2013年起推動「牽手進劇場」系列活動，今年活動邁入第13年，訂在5月19日、26日、28日及6月4日分別於桃園展演中心、中壢藝術館舉行，共安排4檔節...…,https://news.ltn.com.tw/news/life/breakingnews/5442669,"Tue, 19 May 2026 23:54:32 +0800",綜合
2026-05-20,屏科大獸醫輸血醫學中心滿10年！拯救571隻貓狗 還缺「捐血勇士」,寵物在現代社會已如同「家人」，人寵醫病關係益發受重視，為提升台灣動物醫療品質並建立完善的寵物捐血制度，屏科大10年前成立獸醫輸血醫學中心，今天舉辦10年成果發表，出版以捐血毛孩...…,https://news.ltn.com.tw/news/life/breakingnews/5442686,"Tue, 19 May 2026 23:45:45 +0800",綜合
2026-05-20,大學生結合定翼、旋翼機優勢 自製低成本無人機獲金獎 迅速投入防救災,俄烏戰爭讓無人機的應用開啟無限可能，大學生吳宇翔、王天駿、陳柏瑄及陳建豪認為台灣地震頻繁，開發一款結合長續航及垂直起降的防救災用情蒐無人機，透過極省成本打造結合定翼、旋翼機優勢...…,https://news.ltn.com.tw/news/life/breakingnews/5442692,"Tue, 19 May 2026 23:41:53 +0800",綜合
2026-05-20,是誰改變台海現狀！國防部新宣傳片：中華民國不接受挑釁  也不升高衝突,"國防部官方週二（19日）晚間上架宣傳影片，重申中華民國不接受挑釁，同時也不升高衝突，面對共軍威脅，國軍時刻掌握敵情，守住國家安全第一線。

國防部官方臉書「國防部發言人」19...…",https://news.ltn.com.tw/news/politics/breakingnews/5442682,"Tue, 19 May 2026 23:41:02 +0800",綜合
2026-05-20,挺台參與WHA遊行遭打壓 僑胞被要求遮住TAIWAN,世界衛生大會（WHA）期間，台灣從官方到民間都面臨打壓。僑胞指出，17日在日內瓦舉辦挺台參與WHA遊行時，遭「世衛官方」施壓，要求遮住T恤上的「TAIWAN」字樣，或是脫掉衣服，令人感到羞辱...…,https://news.ltn.com.tw/news/world/breakingnews/5442687,"Tue, 19 May 2026 23:37:28 +0800",綜合
2026-05-20,香菇牆！小三通中國非法入境「零食山」 堆滿金門海關辦公室,金門小三通旅運量成長，也成了跑單幫的水客帶貨捷徑；金門地檢署檢察長趙燕利今天前往金門港旅運中心視察，看見海關辦公室變「倉庫」，裡面有查獲非法攜帶入境、堆的滿坑滿谷的中國「零食山...…,https://news.ltn.com.tw/news/politics/breakingnews/5442684,"Tue, 19 May 2026 23:32:35 +0800",綜合
2026-05-20,金門小三通旅運量蒸蒸日上 地檢署：人力面臨挑戰,"金門小三通旅客成長，金門地檢署檢察長趙燕利今天首訪金門港旅運中心關切旅客進出狀況；他強調，各進駐單位的人力跟業務面臨很大挑戰，在動線跟安全維護方面，可再研議相關策進作為。

...…",https://news.ltn.com.tw/news/politics/breakingnews/5442635,"Tue, 19 May 2026 23:21:30 +0800",綜合
2026-05-20,凍未條了！北約考慮佈署荷姆茲 保護船隻通行,彭博19日報導，北約1名高級官員透露，北約正就若荷姆茲海峽7月初之前仍未開放，將協助船隻通行該關鍵水道的可能性。北約國家1名外交官證實，該構想已獲得一些成員國支持，但尚未取得一...…,https://news.ltn.com.tw/news/world/breakingnews/5442693,"Tue, 19 May 2026 23:17:18 +0800",綜合
2026-05-20,繼承老爸房屋一直住在家中  今年房屋稅卻暴增  稅務局:因未重辦自住優惠稅率,房屋稅正值開徵，南市府財政稅務局日前接獲王小姐來電，詢問為何房屋明明是自己住，且符合戶籍登記，卻按非自住住家用稅率課徵？財稅局趕緊查詢後發現，房屋原來是父親持有，父親過世後於115年1月28日辦理繼承登記予王小姐，王小姐卻未於房屋稅開徵40日前(115年適逢假日順延至115年3月23日)，向該局申報供自住使用，故按非自住住家用稅率課徵房屋稅。…,https://estate.ltn.com.tw/article/27863,"Tue, 19 May 2026 23:15:00 +0800",綜合
2026-05-20,10坪塞20嬰！桃園非法托育中心是累犯  家長「這原因」竟反嗆官員,桃園市政府跨局處查獲非法托育中心不到10坪，竟擠了20名嬰幼兒，經調查還是非法經營托育中心的「累犯」，陪同蹲點稽查的桃園市議員黃婉如透露，部分家長還對市府稽查行動大表不滿，反嗆...…,https://news.ltn.com.tw/news/politics/breakingnews/5442690,"Tue, 19 May 2026 23:13:52 +0800",綜合
2026-05-20,洪秀柱：賴清德不准再拿「中華民國」替台獨借殼上市,前國民黨主席洪秀柱在臉書表示，川習會後，賴清德總統說：「現在的中華民國是獨立國家」，又在重新包裝「台獨」，這不是維持現狀，這是在改變現狀。如果繼續用「中華民國」包裝台獨、用「維...…,https://news.ltn.com.tw/news/politics/breakingnews/5442688,"Tue, 19 May 2026 23:10:36 +0800",綜合
2026-05-20,高市早苗借戴李在明眼鏡拍合照  日本內閣推文評語「很速配」,南韓總統李在明今天在他的故鄉慶尚北道安東市，接待來訪的日本首相高市早苗。高市早苗這次帶給李在明的伴手禮之一，是福井縣鯖江市製造的鏡框，鯖江是全球聞名的「眼鏡聖地」，...…,https://news.ltn.com.tw/news/world/breakingnews/5442685,"Tue, 19 May 2026 23:00:04 +0800",綜合
2026-05-20,林國漳、韓瑩小額募款上線 「數字密碼」號召翻轉宜蘭,民進黨宜蘭縣長參選人林國漳與宜蘭市長參選人韓瑩，雙方小額募款網站同步上線。這次募款特別將「2026年11月28日」大選投票日化為數字密碼，分別推出「2026元」與「1128元」...…,https://news.ltn.com.tw/news/politics/breakingnews/5442667,"Tue, 19 May 2026 22:57:28 +0800",綜合
2026-05-20,盧秀燕改建文山焚化爐比林佳龍貴9倍零動工 「超級爛攤子給丟下任」,台中市長盧秀燕任期倒數半年，台中市議員何文海今日質疑盧秀燕推翻前市長林柏榕不再在文山蓋焚化爐的承諾，及前市長林佳龍10億維修規劃，堅持在文山焚化爐現址蓋全新焚化爐，相關期程卻一...…,https://news.ltn.com.tw/news/life/breakingnews/5442665,"Tue, 19 May 2026 22:57:18 +0800",綜合
2026-05-20,日本美女議員爆出曾拍AV！番號曝光瘋傳  舊片暴衝至成人榜冠軍,日本埼玉縣川口市美女議員岡本小百合（岡本さゆり）近日遭爆料，指稱她2年前曾下海拍過AV，還曝光「番號」，掀起日網熱議。隨著輿論延燒，岡本小百合今天（19日）親上火線回應，否認網傳...…,https://news.ltn.com.tw/news/world/breakingnews/5442652,"Tue, 19 May 2026 22:52:39 +0800",綜合
2026-05-20,身價逾百億！何猷君、奚夢瑤路邊吃平價豬骨湯「還邀保鏢同桌用餐」,豪門夫妻何猷君與奚夢瑤婚後一舉一動都備受關注，不過兩人近日被網友直擊現身澳門平價大排檔，不只素顏、穿拖鞋吃豬骨煲，甚至還主動邀保鏢同桌吃飯，超接地氣畫面曝光後，立刻掀起大批網友...…,https://ent.ltn.com.tw/news/breakingnews/5442672,"Tue, 19 May 2026 22:51:16 +0800",綜合
2026-05-20,中國上海日料餐廳爆無差別攻擊 警方封鎖「2日本人受傷」消息惹議,近年中國頻繁發生報復社會、以血腥暴力手段進行無差別攻擊「獻忠事件」，今（19）日上海市傳出，一家日本料理店遭人持刀闖入，導致現場3人被砍傷送醫，行凶過程目前在全網瘋傳。根據日媒消...…,https://news.ltn.com.tw/news/world/breakingnews/5442627,"Tue, 19 May 2026 22:48:17 +0800",綜合
2026-05-20,戳中格陵蘭歷史痛處 美國特使帶醫師到訪挨批,"美國總統川普的特使藍德瑞（Jeff Landry）日前到丹麥自治領土格陵蘭，出席經濟論壇。不過，格陵蘭政府對美方代表團包括一名醫師，表達不滿，表示格陵蘭人「不是實驗對象」。
...…",https://news.ltn.com.tw/news/world/breakingnews/5442674,"Tue, 19 May 2026 22:47:58 +0800",綜合
2026-05-20,警界台大一缺難求 高積分搶保四輸「特困」原因曝,今年警政署第1次巡官統調，結果497人有135人成功核調，其中各保警總隊是大熱門，核調警官數僅11人，尤其是保四總隊更誇張，1名警官以逾200分超高分將保四列為第一志願，仍擠不...…,https://news.ltn.com.tw/news/society/breakingnews/5442658,"Tue, 19 May 2026 22:43:06 +0800",綜合
2026-05-20,訴訟時效已過 OpenAI勝訴IPO之路明朗  馬斯克不服喊上訴,由9人組成的美國聯邦陪審團18日一致判決，全球首富馬斯克告OpenAI及其執行長奧特曼案，因過了訴訟時效予以駁回，主審法官羅傑斯接受該裁決，為開發出聊天機器人ChatGPT的O...…,https://news.ltn.com.tw/news/world/breakingnews/5442666,"Tue, 19 May 2026 22:40:00 +0800",綜合
2026-05-20,上海日本料理店爆砍人 傳2日人受傷,多家日媒報導，中國上海浦東新區一家日本料理店19日中午發生持刀砍人事件，造成3人受傷送醫，其中傳出有2名為日本人。中國警方已當場逮捕59歲男性嫌犯，目前正調查犯案動...…,https://news.ltn.com.tw/news/world/breakingnews/5442581,"Tue, 19 May 2026 22:38:59 +0800",綜合
2026-05-20,消除C肝經驗獲英美專家肯定 石崇良：等待WHO最終評論,世界衛生大會（WHA）近日持續於瑞士日內瓦舉行，衛福部長石崇良率交流團前往與其他國家互動，石崇良指出，我國已在年初遞交消除C型肝炎報告給WHO西太平洋分部，雖目前報告還沒...…,https://health.ltn.com.tw/article/breakingnews/5442585,"Tue, 19 May 2026 22:38:40 +0800",綜合
2026-05-20,中職》李凱威原以為自己只是「斗六王」 沒想到還是「花蓮王」,"味全龍今天靠李凱威8局下擊出2分打點二壘安打突破僵局，最終就以2：0擊敗台鋼雄鷹，本季首度獲選單場MVP。


8局下出局後劉基鴻、朱育賢連續敲出安打上壘，此時台鋼換下先...…",https://sports.ltn.com.tw/news/breakingnews/5442668,"Tue, 19 May 2026 22:38:18 +0800",綜合
2026-05-20,中職》腦海浮現「阿坤神跑壘」 劉基鴻復刻經典！,今天在花蓮主場味全龍以2：0擊敗台鋼雄鷹，比賽中發生一段插曲，1局下一出局滿壘李凱威擊出游擊方向滾地球，眼見可能形成雙殺打，此時二壘跑者劉基鴻非常機警，技巧性地用腳部碰觸...…,https://sports.ltn.com.tw/news/breakingnews/5442661,"Tue, 19 May 2026 22:35:34 +0800",綜合
2026-05-20,走進去頭皮發麻！澳洲藝術家打造毛髮混種形體 超現實主義恐怖驚悚單元直擊潛意識,"喜歡獵奇與驚悚視覺的觀眾有福了，北美館與德國圖賓根文化交流協會攜手引進的大型特展中，「幻化無際」展區內的多件混種形體雕塑，因為過於逼真，近日在網路社群引發熱烈討論。


...…",https://news.ltn.com.tw/news/art/breakingnews/5439535,"Tue, 19 May 2026 22:30:00 +0800",綜合
2026-05-20,盧秀燕喊話賴總統宣示不獨立 何欣純回送她3建議,台中市長盧秀燕今稱要建議總統賴清德3件事，包括呼籲賴總統公開宣示「不會宣布獨立」，民進黨台中市長參選人、立委何欣純直呼，不可思議，尤其盧秀燕才訪美回來，應最清楚無論國人還是國際...…,https://news.ltn.com.tw/news/politics/breakingnews/5442653,"Tue, 19 May 2026 22:24:19 +0800",綜合
2026-05-20,AI加劇衝擊就業！Meta 將裁8000名員工  渣打4年裁員15％,"臉書母公司Meta 20日將展開裁減約8000名員工作業，同時將7000名職員分配至與人工智慧（AI）計畫有關工作，此波裁員與調職的規模，約達該公司20%人力。

Meta...…",https://ec.ltn.com.tw/article/breakingnews/5442656,"Tue, 19 May 2026 22:23:29 +0800",綜合
2026-05-20,5/19 今彩539頭獎開2注！800萬獎落台北、新北,"5月19日開獎的今彩539頭獎開出2注，由台北市內湖區康寧路三段189巷21弄27號的「有錢真好彩券行」、新北市三峽區中山路192號的「錢狂發發財行」開出；大樂透頭獎摃龜。

...…",https://news.ltn.com.tw/news/society/breakingnews/5442657,"Tue, 19 May 2026 22:15:53 +0800",綜合
2026-05-20,川普暫緩對伊朗發動攻擊　歐股收盤走勢不一,"美國總統川普（Donald Trump）表示應中東國家要求，暫緩對伊朗發動攻擊後，市場觀望氣氛濃厚，歐洲股市三大指數今天收盤漲跌互見。

倫敦FTSE 100指數小幅上揚6.8點或0.07%...…",https://ec.ltn.com.tw/article/breakingnews/5442716,"Wed, 20 May 2026 01:30:06 +0800",財經
2026-05-20,AI加劇衝擊就業！Meta 將裁8000名員工  渣打4年裁員15％,"臉書母公司Meta 20日將展開裁減約8000名員工作業，同時將7000名職員分配至與人工智慧（AI）計畫有關工作，此波裁員與調職的規模，約達該公司20%人力。

Meta...…",https://ec.ltn.com.tw/article/breakingnews/5442656,"Tue, 19 May 2026 22:23:29 +0800",財經
2026-05-20,AI人才不是「會用ChatGPT」！林宜敬：關鍵在建立產業生態系,隨著生成式AI快速發展，全球正掀起新一波AI人才競爭，數位發展部數位產業署今（19）日發布「AI產業人才認定指引3.0」，新增「AI治理素養」與「AI協作與開發」兩大能力...…,https://ec.ltn.com.tw/article/breakingnews/5442643,"Tue, 19 May 2026 22:00:41 +0800",財經
2026-05-20,30年期美國公債殖利率近19年來最高 突破5.18％,"〔財經頻道／綜合報導〕週二（19日），由於投資人擔憂通膨死灰復燃，繼續拋售債券，美國公債殖利率走高，30年期美國公債殖利率觸及近19年來的最高水準。


期限較長的30年期美國公債殖利率上漲3....…",https://ec.ltn.com.tw/article/breakingnews/5442648,"Tue, 19 May 2026 22:00:03 +0800",財經
2026-05-20,不用看中國臉色！越南榴槤獲亞洲第二大市場放寬進口,〔財經頻道／綜合報導〕根據越南通訊社報導，印度正準備放寬對越南新鮮榴槤的進口要求，取消特殊條件和額外的植物檢疫聲明，此舉有望簡化進入亞洲最大消費市場之一的流程。此前由於種植區管理和檢測方面的漏洞...…,https://ec.ltn.com.tw/article/breakingnews/5442644,"Tue, 19 May 2026 21:52:23 +0800",財經
2026-05-20,台積電出售世界先進 中華信評：不影響信用結構,台積電5月18日公告處分世界先進8.1%持股、15.2萬張持股，每股交易價格160.6元，交易總金額244.11億元。中華信評表示，此交易行動不會影響世界先進的信用結構，...…,https://ec.ltn.com.tw/article/breakingnews/5442634,"Tue, 19 May 2026 21:42:44 +0800",財經
2026-05-20,金價還沒出現超賣信號 走勢仍看跌 下檔看「這價位」,〔財經頻道／綜合報導〕週二（19日）歐洲交易時段，黃金/美元價格（XAU/USD）下跌0.55%，約每盎司4540美元。由於市場預期美國聯準會今年不會降息，美國公債殖利率普遍堅挺，黃金面臨拋售壓...…,https://ec.ltn.com.tw/article/breakingnews/5442620,"Tue, 19 May 2026 21:08:09 +0800",財經
2026-05-20,北富銀東京分行開幕 澳洲和印度積極籌備中,台北富邦銀行日本東京分行於5月1日正式開業後，昨（18日）舉行剪綵儀式及開幕慶祝酒會，董事長蔡明興率高階主管赴日主持，展現對東京分行及日本市場的高度重視。北富銀表示，東京...…,https://ec.ltn.com.tw/article/breakingnews/5442606,"Tue, 19 May 2026 21:00:46 +0800",財經
2026-05-20,東擎擴大邊緣AI佈局 搶攻工業資安商機,工業電腦廠東擎（7710）看好人工智慧（AI）、智慧工廠與邊緣運算應用快速擴張，企業對於工業系統安全與營運韌性的需求同步升溫，因此積極強化工業資安布局，透過取得資訊安全管...…,https://ec.ltn.com.tw/article/breakingnews/5442567,"Tue, 19 May 2026 20:21:33 +0800",財經
2026-05-20,巨生醫細胞治療產品獲「選擇美國投資高峰會」醫療科技組首獎 展現台灣研發實力,興櫃巨生生醫（6827）細胞治療產品MPB-2354，於「2026 SelectUSA Investment Summit（選擇美國投資高峰會）」中，榮獲Health T...…,https://ec.ltn.com.tw/article/breakingnews/5442539,"Tue, 19 May 2026 19:40:04 +0800",財經
2026-05-20,台積電1奈米量產時間恐推遲？多家外銀估「目標價」一次看,〔財經頻道／綜合報導〕外媒TechNode週二（19日）報導，台積電計畫推出1奈米晶片路線圖，並新建多達12座晶圓廠，但由於龍潭三期擴建工程的土地徵用延誤，1奈米晶片的量產恐推遲，可能落在203...…,https://ec.ltn.com.tw/article/breakingnews/5442541,"Tue, 19 May 2026 19:34:46 +0800",財經
2026-05-20,擁1500萬資產！8旬夫妻砸錢搬進養老院 僅入住1年崩潰了,〔財經頻道／綜合報導〕日本一對80歲夫妻投入畢生積蓄，搬入高級養老院追求「人生最後的奢華」，卻在入住1年後因意外的人際衝突被迫離開，最終被迫放棄豪華設施、損失百萬，搬回樸素租屋。看似完美的老後選...…,https://ec.ltn.com.tw/article/breakingnews/5441949,"Tue, 19 May 2026 19:29:50 +0800",財經
2026-05-20,能源轉型邁向新階段 天宇斥資5.72億元取得勝陽能源九成股權,天宇（8171）今（19）日召開重大訊息，董事會決議通過投資取得勝陽能源90%股權，預計總交易金額約5.72億元，此次交易完成後天宇可一次取得全台252座太陽能案場，有助...…,https://ec.ltn.com.tw/article/breakingnews/5442521,"Tue, 19 May 2026 19:29:04 +0800",財經
2026-05-20,Omdia：全球平板首季出貨3700萬台 品牌廠聚焦高階產品,市調機構Omdia最新報告指出，全球平板市場成長動能放緩，今年第一季全球平板出貨量約3700萬台，僅年增0.1%，雖然拉丁美洲、中東與非洲市場仍有成長，但主要來自通路備貨...…,https://ec.ltn.com.tw/article/breakingnews/5442519,"Tue, 19 May 2026 19:23:46 +0800",財經
2026-05-20,全球最佳文化城市排名揭曉 台灣1城市上榜、奪亞洲第一,〔財經頻道／綜合報導〕英國《Time Out》雜誌評選年度「全球最佳文化城市」排行榜中，台北名列全球第11名，也是榜單中排名最高的亞洲城市。從傳統戲曲劇院、獨立藝廊到深夜書店，台北成為亞洲藝術與...…,https://ec.ltn.com.tw/article/breakingnews/5442462,"Tue, 19 May 2026 18:42:26 +0800",財經
2026-05-20,大立光等7檔5/20打入處置股票 緯穎等60檔列注意股,"證交所、櫃買中心今日公告，光學大廠大立光（3008）等3檔上市，以及中探針（6217）等4檔上櫃，共計7檔上市櫃股票從明日（20）起打入處置股。


此外緯穎（6669）...…",https://ec.ltn.com.tw/article/breakingnews/5442486,"Tue, 19 May 2026 18:40:35 +0800",財經
2026-05-20,元太攜15家品牌登COMPUTEX 打造彩色電子紙數位相框主題牆,電子紙大廠 E Ink 元太科技（8069）將於 COMPUTEX 2026 打造個人化電子紙應用展示，集結彩色電子紙數位相框、電子紙螢幕、手機尺寸閱讀裝置與多款生活風格...…,https://ec.ltn.com.tw/article/breakingnews/5442480,"Tue, 19 May 2026 18:35:14 +0800",財經
2026-05-20,小心！沒綁卡卻收到綁定通知 銀行局提醒防範盜刷,"由於各類詐騙或信用卡盜刷仍頻傳，金管會銀行局今天提醒民眾，應防範信用卡遭詐騙盜刷；尤其，若未綁卡卻收到綁定通知，或發現異常交易，應立即聯繫發卡機構。


金管會表示，有鑑...…",https://ec.ltn.com.tw/article/breakingnews/5442476,"Tue, 19 May 2026 18:30:42 +0800",財經
2026-05-20,AI資料中心電力需求盛 大同北美接單告捷,老牌家電廠大同（2371）積極布局AI時代的電力商機。該公司今日表示，其赴美參加電力產業展覽IEEE PES T&amp;D 2026，現場成交數筆訂單，客戶涵蓋再生能源與電力基...…,https://ec.ltn.com.tw/article/breakingnews/5442466,"Tue, 19 May 2026 18:28:54 +0800",財經
2026-05-20,OLED顯示器首季出貨季減11％ 華碩市占24％穩居全球龍頭,根據TrendForce最新調查，2026年第一季OLED監視器產業因面臨淡季，加上2025年第四季促銷旺季已提前釋放品牌動能，全球出貨量季減11%，不過仍較去年同期增加...…,https://ec.ltn.com.tw/article/breakingnews/5442463,"Tue, 19 May 2026 18:27:37 +0800",財經
2026-05-20,台股重挫逾700點、亞洲第二慘 金管會：整體仍維持穩健,台股今日慘跌，跌幅居亞股第二慘，僅比南韓好！台股大盤今收在40175.56點，下跌716.26點，跌幅1.75%，引起投資人高度憂心，不過，金管會證期局強調，「台股基本面...…,https://ec.ltn.com.tw/article/breakingnews/5442464,"Tue, 19 May 2026 18:26:30 +0800",財經
2026-05-20,中工股東會將至 沈慶京：消滅你的，往往不是對手，而是對過去成功的留戀,〔財經頻道／綜合報導〕中華工程（中工）將於5月21日舉行股東常會改選4名董事及3名獨立董事，原本劍拔弩張的兩大股東威京集團與寶佳集團，已於4月17日正式宣布達成和解。當時威京集團主席沈慶京在臉書...…,https://ec.ltn.com.tw/article/breakingnews/5442474,"Tue, 19 May 2026 18:25:28 +0800",財經
2026-05-20,新手媽媽意外靠「幫忙洗衣服」翻身 拚出2.7億事業成功心路曝光,〔財經頻道／綜合報導〕從家庭主婦的洗衣煩惱，到打造橫跨多國的事業。澳洲一名新手媽媽創業「幫人洗衣服」，13年後打造出價值高達1200萬澳元（約新台幣2.7億元）的洗衣平台翻轉人生，如今公司不只爆...…,https://ec.ltn.com.tw/article/breakingnews/5442439,"Tue, 19 May 2026 18:10:15 +0800",財經
2026-05-20,外資提款走人！新台幣爆量重貶1.05角、失守31.6元,記憶體族群以及台積電領跌下，台股今日開低走低，重挫逾700點，外資賣超擴大至632億元，熱錢匯出力道加劇，使新台幣兌美元匯率貶勢同步擴大，終場收在31.65元、重貶1.0...…,https://ec.ltn.com.tw/article/breakingnews/5442452,"Tue, 19 May 2026 18:09:39 +0800",財經
2026-05-20,股東會前夕 中工董事長周志明請辭,中華工程（2515）股東會舉辦在即，預計週四登場，今中工發聲明指出董事長周志明請辭，因此，有法人指出，週四股東會結束後，市場派應該會立刻召開董事會選出新任董事長，目前傳...…,https://ec.ltn.com.tw/article/breakingnews/5442447,"Tue, 19 May 2026 18:08:30 +0800",財經
2026-05-20,009816成分股洗牌 新增南亞科等4檔 00940則10進10出,證交所今日代臺灣指數公司公布相關指數定期審核結果，其中資產規模僅花50天就從90億元到超過1千億元的凱基台灣TOP 50 ETF（009816），成分股新增4檔、刪除4檔...…,https://ec.ltn.com.tw/article/breakingnews/5442442,"Tue, 19 May 2026 18:05:07 +0800",財經
2026-05-20,Q1製造業產值連9季紅 電子零組件業季年增25％,人工智慧（AI）、高效能運算及雲端資料服務需求帶動資訊電子產業生產動能強勁，經濟部統計處今公布，今年第1季製造業產值5兆9510億元，季年增20.58%，也是連續9季正成...…,https://ec.ltn.com.tw/article/breakingnews/5442420,"Tue, 19 May 2026 18:03:35 +0800",財經
2026-05-20,均華今年成長樂觀  訂單能見度看到明年第2季,先進封裝設備商均華（6640）今（19）召開股東會，展望2026年營運，總經理石敦智表示，因客戶端擴產積極，今年對均華是樂觀的一年，營運將比去年成長，目前訂單能見度已達明...…,https://ec.ltn.com.tw/article/breakingnews/5442419,"Tue, 19 May 2026 18:00:49 +0800",財經
2026-05-20,山林水首季EPS1.23元  首季總合約存量達318億元,綠能環保股山林水（8473）今（19）日召開法人說明會，受惠於重大工程如期推進、高階水處理占比提升及營運效率優化，首季營收12.9億元、年增10%，稅後淨利2.22億元、...…,https://ec.ltn.com.tw/article/breakingnews/5442400,"Tue, 19 May 2026 17:59:40 +0800",財經
2026-05-20,康是美、星巴克600店合體 美妝迷你吧和數字牆超吸睛,"統一（1216）集團美麗生活事業兩大品牌—康是美與星巴克，同步迎來全台第600間門市，兩品牌第600店以「愿秀」門市合體進駐南港車站商圈，打造新世代複合門市。


統一集...…",https://ec.ltn.com.tw/article/breakingnews/5442399,"Tue, 19 May 2026 17:56:34 +0800",財經
