date,title,description,link,pub_date,category
2026-05-18,台股不只AI 證交所挖掘更多「璞玉」打造韌性台股,證交所今舉行「AI領航×璞玉發光」臺灣資本市場成長論壇，證交所董事長林修銘致詞時表示，台灣資本市場除了備受關注AI產業股外，也孕育出許多長期深耕本業、經營穩健且具有成長潛...…,https://ec.ltn.com.tw/article/breakingnews/5441303,"Mon, 18 May 2026 21:08:20 +0800",綜合
2026-05-18,狄鶯崩潰失聯跑海邊散心 孫鵬憔悴現身吐心聲：非常驚訝,孫鵬、狄鶯的26歲獨子孫安佐日前因高調測試自製火焰槍並散布影片，住處又被查扣改裝噴火裝置、改裝散彈槍及模擬槍。17日遭法官認定涉犯槍砲、放火未遂等5項重罪，且有串供、滅證...…,https://ent.ltn.com.tw/news/breakingnews/5441366,"Mon, 18 May 2026 21:07:31 +0800",綜合
2026-05-18,對獎看這裡！5/18 威力彩頭獎飆5.2億、今彩539獎號出爐！,"今天（5月18日）台彩各項開獎獎項及獎號。

威力彩：06、07、14、25、29、34，第二區：04。

今彩539：08、15、20、32、33。

39樂合彩：...…",https://news.ltn.com.tw/news/society/breakingnews/5441247,"Mon, 18 May 2026 21:04:26 +0800",綜合
2026-05-18,過路費繳給「它」？伊朗成立新機構管理荷姆茲  X帳號曝光了,〔財經頻道／綜合報導〕伊朗週一（18日）宣布成立一個新機構管理荷姆茲海峽，同時在社群平台X發布第一篇推文，宣稱波斯灣海峽管理局（PGSA，Persian Gulf Strait Authorit...…,https://ec.ltn.com.tw/article/breakingnews/5441398,"Mon, 18 May 2026 22:12:26 +0800",財經
2026-05-18,威力彩頭獎連22摃下期上看5.6億  今彩539頭獎2注中獎,"今晚（18日）開獎的威力彩，頭獎仍未開出，已經連續22期摃龜。台灣彩券公司表示，預估下期（21日）威力彩銷售金額約1.35億至1.45億元，頭獎累積獎金上看5.6億元。
...…",https://ec.ltn.com.tw/article/breakingnews/5441397,"Mon, 18 May 2026 22:00:00 +0800",財經
2026-05-18,在先進製程絕對壟斷 美分析機構：可強力買進台積電,儘管台積電股價近來出現震盪，但美國市場分析機構Barchart.com專欄作家古普塔（Ruchi Gupta）指出，台積電將2030年全球晶片市場規模預測上調至1.5兆美元（新...…,https://ec.ltn.com.tw/article/breakingnews/5441406,"Mon, 18 May 2026 21:59:00 +0800",財經
2026-05-18,最後一刻加入訪中團原因太意外   美媒大爆黃仁勳沒做1事,〔財經頻道／綜合報導〕美國總統川普時隔9年再度訪中，隨行名單本沒有無輝達執行長黃仁勳，卻在空軍一號過境阿拉斯加時驚喜現身，直到最後一刻行程大轉彎加入訪團引發關注。美媒指出，此前之所以未將黃仁勳列...…,https://ec.ltn.com.tw/article/breakingnews/5441354,"Mon, 18 May 2026 21:21:13 +0800",財經
2026-05-18,高雄竹寮取水站堆垃圾 水利署：法院審理中尚需保留證據,媒體今（18）日報導，高雄竹寮取水站旁兩垃圾山堆5年，市議員怒斥水利署第七河川分署怠惰。對此，水利署表示，第七河川分署在2022年9月主動查獲並依法移送偵辦，目前正由台灣...…,https://ec.ltn.com.tw/article/breakingnews/5441374,"Mon, 18 May 2026 21:18:56 +0800",財經
2026-05-18,包租公利多！財部放寬信託住宅租金課稅規定  5月報稅就適用,財政部今發布「個人以住宅為信託財產依住宅法與租賃住宅市場發展及管理條例出租所得稅課稅規定」，放寬信託房屋出租所得課稅規定，受託人將房屋做為一般出租取得租賃收入，不論自益或...…,https://ec.ltn.com.tw/article/breakingnews/5441375,"Mon, 18 May 2026 21:17:07 +0800",財經
2026-05-18,彰銀攜手台灣金聯   提供包租代管、信託一站式服務,為響應金管會「信託業務發展策略藍圖」全方位信託計畫，並解決超高齡社會下長者的財產管理痛點，彰化銀行與台灣金聯資產管理公司旗下全資子公司力興資產管理公司於18日正式簽署合作...…,https://ec.ltn.com.tw/article/breakingnews/5441355,"Mon, 18 May 2026 21:16:12 +0800",財經
