dt,0050_close,ma_gap,drawdown,exit_momentum,inst_0050_5d,foreign_0050_5d,margin_0050_balance_chg_5d,market_margin_balance_chg_5d,tdcc_0050_minority_chg_1w,tdcc_0050_major_chg_1w,foreign_shareholding_0050_ratio_chg_5d,short_0050_margin_balance_chg_5d,short_0050_sbl_balance_chg_5d,securities_lending_0050_volume_5d,day_trade_0050_volume_5d,dealer_tx_volume_5d,dealer_txo_volume_5d,tx_foreign_net_oi,tx_foreign_net_oi_chg_5d,txo_foreign_call_net_oi,txo_foreign_put_net_oi,txo_foreign_put_call_net_oi,txo_foreign_put_call_net_oi_chg_5d,smart_money_cost_20d,smart_money_cost_60d,smart_money_cost_gap_20d,smart_money_cost_gap_60d,smart_money_pressure_20d,smart_money_cost_risk,return_0050_1d,hist_var_0050_20d_5pct,realized_vol_0050_20d,realized_vol_0050_60d,realized_vol_ratio_20_60,tail_var_breach_risk,tail_vol_regime_risk,tail_risk_score,chip_inst_risk,chip_foreign_risk,chip_margin_risk,chip_market_margin_risk,chip_tdcc_risk,chip_foreign_shareholding_risk,chip_short_balance_risk,chip_securities_lending_risk,chip_day_trading_risk,chip_dealer_tx_risk,chip_dealer_txo_risk,chip_score,derivative_futures_foreign_risk,derivative_options_foreign_risk,derivative_score,total_risk_score,base_regime,execution_regime,portfolio_value
2025-09-30,57.79999923706055,0.14901397939583316,-0.011120641871591563,0.006968601054850199,-208952026.0,-136071438.0,854.0,-18135.0,1.3299999999999983,-2.3799999999999955,-1.33,68000.0,44709000.0,11308.0,0.0,3714626.0,6335492.0,-21930.0,-4691.0,7756.0,2330.0,-5426.0,2566.0,54.3307367783996,52.563986658519006,0.06385450786009272,0.09961216626427527,197867507.0,0,0.009606973573109912,-0.007512212633134606,0.1382900821590141,0.15468840820887486,0.8939912418794936,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1206952.2567643712
2025-10-01,58.099998474121094,0.1517893566598829,-0.005988063032503543,-0.005988063032503543,-198371586.0,-136281204.0,1036.0,-41091.0,1.3299999999999983,-2.3799999999999955,-0.8799999999999999,-55000.0,42975000.0,8308.0,0.0,3714056.0,7217958.0,-22349.0,-6149.0,6360.0,4943.0,-1417.0,7272.0,54.330740302539425,52.57842179146239,0.06937616072581831,0.10501602167821811,197867692.0,0,0.0051902982875506876,-0.007512212633134606,0.1368530336618815,0.15396175041438476,0.8888768365749578,0,0,0,1,1,1,0,1,1,1,0,0,1,1,8,1,0,1,9,golden1,golden1,1212062.5845227472
2025-10-02,59.20000076293945,0.17023512460561552,0.0,0.013698616715036138,-132818602.0,-99580070.0,482.0,43237.0,1.3299999999999983,-2.3799999999999955,0.1200000000000001,-1000.0,30292000.0,4808.0,0.0,3685294.0,6065558.0,-23187.0,-3270.0,7702.0,4683.0,-3019.0,242.0,55.125846334850536,53.00857461171042,0.07390642863496932,0.11680046476596351,236483262.0,0,0.018932914246259758,-0.007512212633134606,0.14231906832516647,0.1566677570338915,0.9084132626879887,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,1,4,golden1,golden1,1234001.39457979
2025-10-03,60.04999923706055,0.18368562310857417,0.0,0.03178691494621311,-101790646.0,-84386131.0,891.0,138412.0,0.17999999999999972,-0.240000000000002,-0.03000000000000025,-69000.0,22553000.0,2790.0,0.0,3710840.0,6856416.0,-20852.0,927.0,8701.0,3320.0,-5381.0,-2364.0,55.366042213627026,53.2530453776164,0.08459981671365835,0.1276350265275359,217958515.0,0,0.01435808214808687,-0.007512212633134606,0.14496881588631969,0.157425894490587,0.9208702059811884,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,4,golden1,golden1,1251650.020915537
2025-10-07,61.70000076293945,0.2123683329088768,0.0,0.07772927096837479,-66823933.0,-75033897.0,82.0,226438.0,0.17999999999999972,-0.240000000000002,-0.05999999999999961,68000.0,933000.0,4580.0,0.0,3660194.0,5975496.0,-23701.0,1418.0,9141.0,2810.0,-6331.0,-2959.0,55.46652113794293,53.27867505187917,0.11238274002247439,0.15806184562322856,209588537.0,0,0.02747712817389325,-0.007512212633134606,0.16197215227497588,0.16503487347319576,0.9814419756639053,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,4,golden1,golden1,1285556.6757320592
2025-10-08,61.150001525878906,0.1979362094443171,-0.008914088010691046,0.057958517872615856,-127545366.0,-112994685.0,246.0,181593.0,0.17999999999999972,-0.240000000000002,0.0600000000000005,92000.0,13622000.0,4500.0,0.0,676990.0,6644904.0,-30405.0,-8475.0,9605.0,5360.0,-4245.0,1181.0,55.84278951506723,53.27867867331751,0.0950384473429593,0.14773870239585052,177953426.0,0,-0.008914088010691046,-0.009284535457653027,0.17230705072471808,0.1659100167678878,1.038557249775822,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,1,4,golden1,golden1,1273921.658875073
2025-10-09,61.599998474121094,0.20286654130147164,-0.001620782618829808,0.06024096543752866,-134145014.0,-110351366.0,41.0,188639.0,0.6299999999999955,-1.1500000000000021,-0.2600000000000007,120000.0,11954000.0,4500.0,0.0,677130.0,5183030.0,-28752.0,-6403.0,10587.0,5645.0,-4942.0,-3525.0,56.40729680619862,53.30206081751064,0.09205726850842177,0.155677614136158,137887939.0,0,0.0073589033035714735,-0.009284535457653027,0.17185085717376222,0.16480373463186004,1.0427606968837453,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1284296.971647393
2025-10-13,61.0,0.18748661608908845,-0.011345231025668201,0.03040539212606541,-337373372.0,-223233278.0,1860.0,108015.0,0.6299999999999955,-1.1500000000000021,-0.6699999999999999,88000.0,27309000.0,6231.0,0.0,869384.0,5837386.0,-33061.0,-9874.0,10916.0,6196.0,-4720.0,-1701.0,57.21340710351172,53.302079625832135,0.06618366372828488,0.14442063852302622,88783297.0,0,-0.009740235210771275,-0.010069375297729243,0.1744331616921617,0.16675017768491215,1.046074817513941,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1267943.4687604138
2025-10-14,60.70000076293945,0.17825185383368813,-0.016207455229087397,0.01082433862010368,-394495014.0,-275861437.0,653.0,-110140.0,0.6299999999999955,-1.1500000000000021,-0.8499999999999996,263000.0,22786000.0,5731.0,0.0,1075154.0,5953296.0,-27444.0,-6592.0,11890.0,7735.0,-4155.0,1226.0,58.06113386461981,53.302079625832135,0.045449799593522355,0.1387923546142844,59959038.0,0,-0.0049180202796811345,-0.010069375297729243,0.17744707614844119,0.16748164503040605,1.0595016314547538,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,5,golden1,golden1,1261406.8668064473
2025-10-15,61.79999923706055,0.19579728053456713,0.0,0.0016207207922946942,-354920540.0,-251604915.0,1188.0,-93511.0,0.6299999999999955,-1.1500000000000021,0.11000000000000032,154000.0,21102000.0,1731.0,0.0,1122902.0,6865336.0,-21671.0,2030.0,6670.0,4528.0,-2142.0,4189.0,59.200048320275165,53.30208226763275,0.04391805396373183,0.15942936200426994,38619641.0,0,0.01812188567207884,-0.010069375297729243,0.1830145744814662,0.168612921619267,1.0854125100490137,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1285009.748373035
2025-10-16,63.0,0.21483545559123374,0.0,0.030253449353360384,-299383206.0,-218276648.0,765.0,-11844.0,0.6299999999999955,-1.1500000000000021,0.04999999999999982,143000.0,10256000.0,1931.0,0.0,1192530.0,6177048.0,-22035.0,8370.0,7126.0,4311.0,-2815.0,1430.0,59.200048320275165,53.30208226763275,0.06418832057647839,0.18194256809093234,38619641.0,0,0.019417488313168585,-0.010069375297729243,0.18886062854024158,0.16937233498476742,1.115061846181827,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1311346.1094628118
2025-10-17,62.04999923706055,0.19263276356094083,-0.01507937718951513,0.007305207371531175,-393107798.0,-305042748.0,1225.0,-82059.0,0.10999999999999943,0.20000000000000284,-0.25,186000.0,10923000.0,2331.0,0.0,1225394.0,7039384.0,-25586.0,3166.0,10188.0,6452.0,-3736.0,1206.0,59.20008115883896,53.30208857067966,0.0481404420810676,0.16411947263156446,38620086.0,0,-0.01507937718951513,-0.015141560177535906,0.20069661417274642,0.17235107158456692,1.1644639765078066,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1290203.1657619188
2025-10-20,63.099998474121094,0.20855466204653372,0.0,0.034426204493788415,-246052468.0,-225199127.0,-433.0,16420.0,0.10999999999999943,0.20000000000000284,0.11000000000000032,132000.0,-785000.0,600.0,0.0,1107202.0,6419772.0,-25251.0,7810.0,10063.0,6238.0,-3825.0,895.0,59.20008115883896,53.328220442054835,0.06587689136469788,0.18323840456450324,38620086.0,0,0.016921825140545854,-0.015141560177535906,0.20035986537957726,0.17453264145993383,1.147979333284613,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,golden1,golden1,1312510.5834577093
