,0050.TW,0056.TW,00646.TW,00679B.TWO,00713.TW,00751B.TWO,00878.TW,2884.TW,total,daily_return,cumulative_return
2022-06-20 00:00:00+08:00,27581.43901824951,318042.3241844177,1079.0400390625,659558.1035614014,138974.13906097412,29185.22834777832,174775.25638961792,451.30481719970703,1349646.8354187012,-0.009249229565931327,10.137697852007605
2022-06-21 00:00:00+08:00,28145.737007141113,322559.1021556854,1095.6800537109375,652866.060256958,141237.99452590942,29127.546310424805,178516.02322769165,459.08592224121094,1354007.2294597626,0.0032307666914275224,10.137697852007605
2022-06-22 00:00:00+08:00,27523.859970092773,313966.28467178345,1094.4000244140625,654637.3596191406,139379.60397720337,28855.640411376953,176126.0719985962,450.52669525146484,1342033.747367859,-0.008842997165296573,10.137697852007605
2022-06-23 00:00:00+08:00,27155.343391418457,309008.95625686646,1105.280029296875,667037.2886657715,139041.70909881592,29102.832794189453,176229.9697265625,457.52967834472656,1349138.9096412659,0.005294324593060562,10.137697852007605
2022-06-24 00:00:00+08:00,27212.92441558838,309559.7148170471,1123.52001953125,671761.2361907959,139345.83683395386,29300.588607788086,177269.06576156616,461.42024993896484,1356034.3068962097,0.005110961670194092,10.137697852007605
2022-06-27 00:00:00+08:00,27857.831886291504,317932.17873954773,1144.0,656802.5588989258,140291.92461776733,29094.589233398438,178827.70321655273,462.1984100341797,1352412.9850025177,-0.0026705238025878097,10.137697852007605
2022-06-28 00:00:00+08:00,27592.959175109863,314296.7523422241,1140.47998046875,657983.4690093994,139210.66994476318,29012.19367980957,177788.6203765869,462.1984100341797,1347487.342918396,-0.003642113865175989,10.137697852007605
2022-06-29 00:00:00+08:00,27362.635078430176,310000.39060401917,1120.9599609375,662707.3726654053,138365.9550933838,29176.98860168457,176853.4352645874,457.52967834472656,1346045.2669467926,-0.0010701963021635397,10.137697852007605
2022-06-30 00:00:00+08:00,26671.66081237793,303610.9207191467,1113.280029296875,668218.4181213379,135460.0770149231,29209.94758605957,173112.72120666504,451.30481719970703,1337848.3303070068,-0.0060896441160398496,10.137697852007605
2022-07-01 00:00:00+08:00,25692.775497436523,295348.6022415161,1101.1199951171875,678059.642791748,132925.91458511353,29481.857299804688,170307.12628555298,452.86102294921875,1333369.8997192383,-0.003347487518813752,10.137697852007605
2022-07-04 00:00:00+08:00,25439.4150390625,293916.49210739136,1116.1600341796875,680027.6508331299,132351.47988510132,29696.09832763672,169891.5221786499,450.52669525146484,1332889.3451004028,-0.0003604060800657116,10.137697852007605
2022-07-05 00:00:00+08:00,25566.097244262695,297001.06593704224,1128.0,675894.6628570557,132452.88856887817,29506.576538085938,170411.0899887085,452.08290100097656,1332412.4640350342,-0.0003577799365878098,10.137697852007605
2022-07-06 00:00:00+08:00,25070.896484375,289950.62937545776,1124.47998046875,690459.6157073975,128803.64175796509,29893.844604492188,166878.1581916809,445.0798797607422,1332626.345981598,0.00016052232498342534,10.137697852007605
2022-07-07 00:00:00+08:00,25819.45375061035,294797.84368133545,1133.760009765625,681799.2134094238,129986.25148773193,29720.81184387207,168436.7692565918,445.0798797607422,1332139.1833190918,-0.00036556583469560255,10.137697852007605
2022-07-08 00:00:00+08:00,26084.326461791992,300195.8165473938,1141.760009765625,674910.3298187256,130864.7960472107,29704.33235168457,168956.35026168823,440.4112243652344,1332298.1227226257,0.00011931140944132501,10.137697852007605
2022-07-11 00:00:00+08:00,25854.002365112305,300195.8165473938,1138.8800048828125,667431.0131072998,130898.5721282959,29630.172729492188,168332.911113739,420.95848083496094,1323902.3264770508,-0.0063017399051930045,10.137697852007605
2022-07-12 00:00:00+08:00,25232.12730407715,293255.55676651,1130.56005859375,680027.6508331299,129344.2825012207,29959.758758544922,165942.95988464355,412.39925384521484,1325305.2953605652,0.0010597223491914942,10.137697852007605
2022-07-13 00:00:00+08:00,26130.39128112793,298323.030626297,1127.3599853515625,679634.1457366943,131540.5679283142,30009.201049804688,169475.8784866333,421.7366027832031,1336662.3116970062,0.008569358604540334,10.137697852007605
2022-07-14 00:00:00+08:00,26257.073486328125,299424.70442581177,1119.3599853515625,684751.6860961914,131844.66884994507,30223.44398498535,169787.6244506836,426.40525817871094,1343834.9665374756,0.005366093423673446,10.137697852007605
2022-07-15 00:00:00+08:00,26602.563583374023,298433.23874282837,1121.5999755859375,689081.8214416504,131878.45386886597,30322.31330871582,168125.06287765503,423.2927703857422,1345988.3465690613,0.0016024140502417517,10.137697852007605
2022-07-18 00:00:00+08:00,26719.545539855957,302729.6004810333,1147.52001953125,691246.7575073242,133331.38843917847,30585.988998413086,169475.8784866333,435.74256896972656,1355672.4220409393,0.00719476917951245,10.137697852007605
2022-07-19 00:00:00+08:00,26742.94351196289,304932.8540725708,1135.3599853515625,683176.9638061523,132520.46754455566,30347.0401763916,169475.8784866333,433.40824127197266,1348764.9158248901,-0.005095262029192971,10.137697852007605
2022-07-20 00:00:00+08:00,26918.423362731934,308458.1036891937,1164.800048828125,678256.2637329102,133804.4233932495,30289.36004638672,170618.8854446411,433.40824127197266,1349943.6679592133,0.0008739492853744313,10.137697852007605
2022-07-21 00:00:00+08:00,27222.58514404297,312644.3199825287,1167.3599853515625,681602.373123169,135155.97609329224,30437.671661376953,172073.5987815857,442.7455520629883,1360746.63032341,0.008002528268848508,10.137697852007605
2022-07-22 00:00:00+08:00,27327.873054504395,312864.64220809937,1173.43994140625,691837.4099731445,135122.18213653564,30923.812866210938,172281.43382263184,452.08290100097656,1371982.876903534,0.008257412753947646,10.137697852007605
2022-07-25 00:00:00+08:00,27304.473106384277,312093.49875068665,1166.719970703125,699710.2317810059,136271.06047439575,31228.687286376953,173528.33850860596,453.6391067504883,1381756.648984909,0.007123829492270195,10.137697852007605
2022-07-26 00:00:00+08:00,27058.805267333984,309780.0370426178,1167.6800537109375,699119.6231842041,135426.30987167358,31039.17121887207,172904.8597755432,454.41722869873047,1376950.9036426544,-0.003477996900384084,10.137697852007605
2022-07-27 00:00:00+08:00,27304.473106384277,311212.17851257324,1170.239990234375,698726.1619567871,135527.66492843628,31030.933380126953,173943.96900558472,456.7515563964844,1379372.3724365234,0.0017585730816278566,10.137697852007605
2022-07-28 00:00:00+08:00,27351.269050598145,310441.00371932983,1182.4000244140625,694002.2144317627,136169.66966629028,30997.974395751953,174671.33227157593,470.76534271240234,1375286.6289024353,-0.00296203085963731,10.137697852007605
2022-07-29 00:00:00+08:00,27608.634887695312,314517.0745677948,1207.3599853515625,699907.0720672607,137183.32748794556,31195.73402404785,175606.51738357544,468.2114791870117,1387693.9318828583,0.009021612454943151,10.137697852007605
2022-08-01 00:00:00+08:00,27526.748901367188,316830.53627586365,1215.6800537109375,700497.5490570068,137588.7834663391,31360.52703857422,176022.17427062988,463.10367584228516,1391505.102739334,0.0027464059393160767,10.137697852007605
2022-08-02 00:00:00+08:00,27088.364448547363,313415.4634399414,1215.0400390625,719392.8127288818,136338.5768852234,31821.950912475586,174463.55001068115,465.6576156616211,1404201.4160804749,0.009124158665424043,10.137697852007605
2022-08-03 00:00:00+08:00,27252.46443939209,313305.3493309021,1213.43994140625,707583.2290649414,136203.4457473755,31426.44691467285,174047.8931236267,463.10367584228516,1391495.3722381592,-0.00904859067709951,10.137697852007605
2022-08-04 00:00:00+08:00,27322.796676635742,313195.10987854004,1226.56005859375,709748.2089996338,136034.5027770996,31582.99446105957,174255.714969635,464.80628967285156,1393830.6941108704,0.0016782821698895223,10.137697852007605
2022-08-05 00:00:00+08:00,28014.357818603516,318042.3241844177,1231.0400390625,708960.9794616699,137859.10830688477,31475.879669189453,176333.8938446045,469.0627670288086,1402386.6460914612,0.006138444229088158,10.137697852007605
2022-08-08 00:00:00+08:00,27955.755195617676,318042.3241844177,1230.719970703125,697741.9166564941,137791.52933120728,31022.69172668457,177165.12844848633,469.9140167236328,1391419.9795303345,-0.00782000213114653,10.137697852007605
2022-08-09 00:00:00+08:00,27932.309799194336,320245.6091117859,1229.43994140625,705812.0174407959,137994.25732040405,31302.845001220703,178204.25087356567,478.4269714355469,1403199.1564598083,0.008465579841285598,10.137697852007605
2022-08-10 00:00:00+08:00,27639.272972106934,317381.326171875,1222.0799560546875,704827.8160095215,137723.9324798584,31146.291732788086,177684.7226486206,479.27825927734375,1398104.7202301025,-0.0036305867248087598,10.137697852007605
2022-08-11 00:00:00+08:00,28143.296630859375,320796.4616794586,1248.6400146484375,699513.5231018066,139075.5030555725,31220.449447631836,179658.99060058594,485.23731231689453,1400142.1018428802,0.0014572453574452915,10.137697852007605
2022-08-12 00:00:00+08:00,28319.120307922363,322779.3617095947,1248.0,685932.4207305908,139210.66994476318,30849.66278076172,179970.71017456055,484.3860626220703,1388794.3317108154,-0.008104727453826843,10.137697852007605
2022-08-15 00:00:00+08:00,28576.9959564209,321898.0414714813,1263.6800537109375,689081.8214416504,139278.23998260498,31154.52766418457,180074.60790252686,482.6834487915039,1391810.5979213715,0.0021718595343347413,10.137697852007605
2022-08-16 00:00:00+08:00,28623.878845214844,322118.3950328827,1271.3599853515625,692058.81690979,139312.0160636902,31278.127670288086,180813.95226287842,481.8321990966797,1395958.3789691925,0.0029801332552112925,10.137697852007605
2022-08-17 00:00:00+08:00,28635.600555419922,322559.1021556854,1272.6400146484375,691066.4558410645,139007.92407989502,31187.488555908203,180708.33917999268,480.98087310791016,1394918.531255722,-0.000744898794359683,10.137697852007605
2022-08-18 00:00:00+08:00,28448.053192138672,322669.15359306335,1262.0799560546875,686104.7382354736,138974.13906097412,30907.33528137207,181130.76512145996,477.57564544677734,1389973.8400859833,-0.003544788501223417,10.137697852007605
2022-08-19 00:00:00+08:00,28494.94398498535,324101.3263988495,1264.9599609375,683723.1330871582,139278.23998260498,30800.22621154785,181342.01767730713,477.57564544677734,1389482.4229488373,-0.0003535441624682445,10.137697852007605
2022-08-22 00:00:00+08:00,28143.296630859375,322228.60314941406,1248.6400146484375,676379.8980712891,139041.70909881592,30379.987716674805,181236.39139938354,474.1705322265625,1379132.6966133118,-0.00744861983468692,10.137697852007605
2022-08-23 00:00:00+08:00,27709.603233337402,318703.29086112976,1229.760009765625,677372.1714019775,137723.9324798584,30289.36004638672,179863.3949317932,469.0627670288086,1373360.5757312775,-0.004185326688438851,10.137697852007605
2022-08-24 00:00:00+08:00,27639.272972106934,317271.180727005,1230.719970703125,677570.5471038818,137453.64339065552,30388.23127746582,179546.56887817383,470.76534271240234,1371570.9296627045,-0.0013031144917059478,10.137697852007605
2022-08-25 00:00:00+08:00,27897.146644592285,318813.49897766113,1241.5999755859375,670227.2243499756,138163.20029067993,30157.522201538086,180285.84726333618,473.3192443847656,1367259.358947754,-0.0031435273391299257,10.137697852007605
2022-08-26 00:00:00+08:00,28037.803215026855,320576.07678222656,1253.1199951171875,674196.6247558594,138365.9550933838,30412.95051574707,181130.76512145996,476.7244338989258,1374450.0199127197,0.00525917845645596,10.137697852007605
2022-08-29 00:00:00+08:00,27322.796676635742,313415.4634399414,1208.6400146484375,679158.4300994873,136102.05493927002,30437.671661376953,178596.02474212646,471.6166305541992,1366712.6982040405,-0.005629394737227678,10.137697852007605
2022-08-30 00:00:00+08:00,27369.679565429688,315839.10192871094,1216.9599609375,685707.6797485352,136676.48963928223,30618.953704833984,179335.3295173645,470.76534271240234,1377234.9594078064,0.0076989562016895885,10.137697852007605
2022-08-31 00:00:00+08:00,27568.94468688965,317161.035282135,1206.719970703125,683723.1330871582,137318.48543930054,30429.426193237305,179863.3949317932,480.1295471191406,1377751.2691383362,0.00037488863247547854,10.137697852007605
2022-09-01 00:00:00+08:00,26994.592742919922,313305.3493309021,1185.5999755859375,675387.5370025635,136034.5027770996,29976.247787475586,177962.3066596985,470.76534271240234,1361316.9016189575,-0.011928399477836749,10.137697852007605
2022-09-02 00:00:00+08:00,26701.55591583252,309559.7148170471,1197.43994140625,671021.1658477783,135324.9369392395,29770.25032043457,177434.22805023193,469.9140167236328,1351479.2058486938,-0.007226602239760682,10.137697852007605
2022-09-05 00:00:00+08:00,26760.160514831543,310441.00371932983,1192.3199462890625,675784.3761444092,135493.8709716797,29992.73109436035,177856.6803817749,469.0627670288086,1357990.2055397034,0.0048176839590519105,10.137697852007605
2022-09-06 00:00:00+08:00,26935.98419189453,309339.4239273071,1198.4000244140625,673005.8441162109,135020.82707977295,29844.411849975586,177856.6803817749,473.3192443847656,1353674.8908157349,-0.003177721537581668,10.137697852007605
2022-09-07 00:00:00+08:00,26303.02172088623,307356.49256134033,1187.8399658203125,663876.350402832,133196.2126121521,29432.42835998535,176272.4577484131,464.80628967285156,1338089.6096611023,-0.011513311844944418,10.137697852007605
2022-09-08 00:00:00+08:00,26490.567108154297,311212.17851257324,1213.1199951171875,673204.2198181152,134851.89304733276,29910.32600402832,178912.8639907837,468.2114791870117,1356263.3799552917,0.013581878345795051,10.137697852007605
2022-09-12 00:00:00+08:00,27053.197341918945,314627.31402015686,1238.719970703125,665265.7699584961,136237.24864196777,29687.850952148438,180602.69970703125,472.4679183959961,1355185.2685108185,-0.000794913038578704,10.137697852007605
2022-09-13 00:00:00+08:00,27193.857864379883,316279.7150440216,1251.52001953125,662487.0624542236,137014.37557983398,29753.77082824707,181447.63076019287,472.4679183959961,1355900.4004688263,0.0005277005104944443,10.137697852007605
2022-09-14 00:00:00+08:00,26642.94736480713,312313.852312088,1210.56005859375,664868.6676025391,135291.1519203186,29729.049682617188,179124.07696151733,466.50890350341797,1349646.8148059845,-0.004612127602204086,10.137697852007605
2022-09-15 00:00:00+08:00,26689.832229614258,314957.78169059753,1212.47998046875,667647.1557617188,135899.35376358032,29877.368927001953,180180.26057052612,469.0627670288086,1356933.2956905365,0.005398805676134932,10.137697852007605
2022-09-16 00:00:00+08:00,26385.073692321777,311542.6775188446,1197.760009765625,672410.4099273682,135088.39711761475,30000.96321105957,178490.39846420288,466.50890350341797,1355582.1888446808,-0.0009957061634102704,10.137697852007605
2022-09-19 00:00:00+08:00,26267.85856628418,309119.07036590576,1198.4000244140625,669036.4437103271,134492.39542007446,29877.368927001953,178279.15910339355,466.50890350341797,1348737.2050209045,-0.005049479020973302,10.137697852007605
2022-09-20 00:00:00+08:00,26502.29079437256,308237.75012779236,1211.199951171875,670624.195098877,134737.8283882141,29952.442169189453,178701.62462997437,466.50890350341797,1350433.840063095,0.0012579433827988318,10.137697852007605
2022-09-21 00:00:00+08:00,26279.58225250244,304492.24095726013,1199.6800537109375,666654.8385620117,134071.64680480957,29743.913650512695,177434.22805023193,464.80628967285156,1340340.9366207123,-0.007473822961894472,10.137697852007605
2022-09-22 00:00:00+08:00,25963.102005004883,299314.4963092804,1177.9200439453125,676181.1714172363,132879.58978271484,30002.485275268555,175533.15297317505,456.29337310791016,1341508.2111797333,0.0008708788392033373,10.137697852007605
2022-09-23 00:00:00+08:00,25716.948066711426,298102.7084007263,1176.0,661891.5843963623,132739.35514068604,29485.33821105957,174899.4480857849,455.4420471191406,1324466.8243484497,-0.012703155067755545,10.137697852007605
2022-09-26 00:00:00+08:00,25236.369804382324,290060.80615615845,1154.56005859375,664074.8138427734,130355.24109649658,29351.886749267578,172047.85526275635,448.6316680908203,1312730.1646385193,-0.00886142219206143,10.137697852007605
2022-09-27 00:00:00+08:00,25201.20467376709,290060.80615615845,1156.800048828125,658517.6181793213,130565.60199737549,29001.56593322754,171836.61590194702,445.2265167236328,1306785.4394073486,-0.0045285203245158945,10.137697852007605
2022-09-28 00:00:00+08:00,24673.73561859131,284552.59383773804,1140.47998046875,642640.1920318604,128321.72259521484,28217.517852783203,169513.04890823364,444.37522888183594,1279503.666053772,-0.020877010510577332,10.137697852007605
2022-09-29 00:00:00+08:00,24591.685623168945,284332.208940506,1168.6400146484375,656136.1446380615,129093.04887771606,28476.083755493164,170146.75379562378,444.37522888183594,1294388.9408740997,0.011633632020951357,10.137697852007605
2022-09-30 00:00:00+08:00,24251.76195526123,284001.8352775574,1144.6400146484375,655739.086151123,128356.78572463989,28259.22393798828,169407.44902038574,438.41617584228516,1291599.1982574463,-0.0021552583837509687,10.137697852007605
2022-10-03 00:00:00+08:00,23958.725128173828,282789.9846973419,1127.3599853515625,654349.7982025146,127655.57676315308,28509.449005126953,167611.97383117676,431.6058349609375,1286434.4734477997,-0.003998705493635013,10.137697852007605
2022-10-04 00:00:00+08:00,24568.24220275879,289399.77680778503,1166.0799560546875,659509.9353790283,129759.16789627075,29026.588439941406,169829.91454696655,430.7545471191406,1303690.4597759247,0.013413809007991606,10.137697852007605
2022-10-05 00:00:00+08:00,25142.594146728516,293255.55676651,1177.5999755859375,654548.2177734375,130635.69250488281,28968.20640563965,171202.91101455688,429.9032974243164,1305360.6818847656,0.0012811492914721612,10.137697852007605
2022-10-06 00:00:00+08:00,25318.419799804688,292704.7041988373,1185.9200439453125,647403.3145904541,130390.29528808594,28692.95310974121,170886.05857086182,433.30841064453125,1297014.9740123749,-0.006393411405911764,10.137697852007605
2022-10-07 00:00:00+08:00,24896.44613647461,289510.0162601471,1168.6400146484375,644426.362991333,129233.28351974487,28667.92106628418,169724.3014640808,430.7545471191406,1288057.7259998322,-0.006906048266222431,10.137697852007605
2022-10-11 00:00:00+08:00,23607.08172607422,284772.884727478,1133.43994140625,631129.0493011475,126568.65550231934,27983.96873474121,166661.44289016724,415.4312515258789,1262271.9540748596,-0.02001911203549267,10.137697852007605
2022-10-12 00:00:00+08:00,23489.864624023438,284442.44839286804,1135.3599853515625,634304.5082092285,126568.65550231934,27933.91990661621,167506.36074829102,418.83644104003906,1265799.9538097382,0.002794960090406473,10.137697852007605
2022-10-13 00:00:00+08:00,23208.551483154297,281247.72911834717,1129.5999755859375,635892.3034667969,124535.17275238037,27842.17071533203,165077.20706176758,404.3644332885742,1259337.0990066528,-0.005105747384200665,10.137697852007605
2022-10-14 00:00:00+08:00,23876.675132751465,285433.8200683594,1163.199951171875,634503.0155181885,126147.98732757568,27983.96873474121,165816.49864196777,400.95924377441406,1265326.1246185303,0.004755696958821831,10.137697852007605
2022-10-17 00:00:00+08:00,23431.256072998047,283891.5958251953,1142.0799560546875,631724.4834899902,125902.55435943604,27708.71925354004,164549.12845230103,393.2976531982422,1258743.1150627136,-0.005202618856700925,10.137697852007605
2022-10-18 00:00:00+08:00,23700.85343170166,284662.8019542694,1179.8399658203125,628747.4880218506,126218.06889724731,27783.784866333008,164865.96770095825,391.5950012207031,1257550.3998394012,-0.0009475445855788855,10.137697852007605
2022-10-19 00:00:00+08:00,23384.3731842041,287180.8553009033,1182.4000244140625,626167.4194335938,126323.25828552246,27817.14630126953,164760.3546180725,383.0821228027344,1257198.8892707825,-0.00027952006429621257,10.137697852007605
2022-10-20 00:00:00+08:00,23255.436347961426,283583.5646095276,1172.800048828125,617633.2721710205,125586.99513244629,27433.46405029297,163809.823677063,383.93341064453125,1242859.2894477844,-0.011405991482632882,10.137697852007605
2022-10-21 00:00:00+08:00,23185.10806274414,282744.23438453674,1161.5999755859375,607312.822341919,125306.50797271729,27058.120727539062,163704.21059417725,390.7437515258789,1230863.3478107452,-0.009651890394100082,10.137697852007605
2022-10-24 00:00:00+08:00,23114.779777526855,284063.2221698761,1195.199951171875,604534.2464447021,126042.76218795776,27016.41273498535,163598.55792617798,389.0411376953125,1229954.2223300934,-0.0007386079716069638,10.137697852007605
2022-10-25 00:00:00+08:00,22669.360717773438,280585.85370254517,1210.239990234375,600763.3972167969,125481.82361984253,27041.433334350586,163070.51890182495,388.1898880004883,1221210.8173713684,-0.0071087238858053015,10.137697852007605
2022-10-26 00:00:00+08:00,22880.34952545166,280705.77592658997,1217.280029296875,614060.7986450195,125937.590675354,27566.917419433594,164549.12845230103,395.00022888183594,1237312.8409023285,0.013185293891859962,10.137697852007605
2022-10-27 00:00:00+08:00,23208.551483154297,282744.23438453674,1216.6400146484375,615846.9696044922,126814.08847045898,27683.69483947754,165182.83333969116,393.2976531982422,1243090.3097896576,0.004669367920820955,10.137697852007605
2022-10-28 00:00:00+08:00,22915.51268005371,279506.64769363403,1199.6800537109375,623785.7265472412,126007.7169342041,27908.899307250977,164760.3546180725,394.1489028930664,1246478.6867370605,0.0027257689330522084,10.137697852007605
2022-10-31 00:00:00+08:00,23220.27121734619,281545.1374874115,1238.0799560546875,620808.6433410645,127094.59350585938,27908.899307250977,165816.49864196777,395.00022888183594,1248027.1236858368,0.0012422490374301987,10.137697852007605
2022-11-01 00:00:00+08:00,23349.206077575684,282384.46771240234,1236.47998046875,620411.8041992188,127760.73933792114,27925.57716369629,166767.05597305298,398.40538024902344,1250233.735824585,0.0017680802739536983,10.137697852007605
2022-11-02 00:00:00+08:00,23442.981735229492,283823.4090576172,1229.1199951171875,621602.6287078857,128041.21755981445,28075.721740722656,167083.8952217102,395.8515167236328,1253694.8255348206,0.002768354117362648,10.137697852007605
2022-11-03 00:00:00+08:00,23138.219245910645,282744.23438453674,1199.6800537109375,619022.4723815918,127971.10023880005,28000.65040588379,166661.44289016724,392.4462890625,1249130.2458896637,-0.00364090171881315,10.137697852007605
2022-11-04 00:00:00+08:00,23173.38437652588,283463.6737213135,1187.199951171875,614854.6085357666,128041.21755981445,27808.807373046875,167295.13458251953,392.4462890625,1246216.4723892212,-0.002332641860230744,10.137697852007605
2022-11-07 00:00:00+08:00,23571.918571472168,288499.811750412,1194.239990234375,609496.0517883301,129373.54497528076,27708.71925354004,169513.04890823364,400.1079559326172,1249757.4431934357,0.002841376985994959,10.137697852007605
2022-11-08 00:00:00+08:00,23818.066581726074,290538.27020835876,1201.9200439453125,598381.7920684814,130039.68186950684,27383.41522216797,170569.20612716675,400.1079559326172,1242332.4600772858,-0.005941139343949242,10.137697852007605
2022-11-09 00:00:00+08:00,24497.913917541504,295094.81334877014,1202.8800048828125,602946.5389251709,131126.5763168335,27441.802978515625,171731.00281906128,399.25662994384766,1254440.7849407196,0.009746444895016637,10.137697852007605
2022-11-10 00:00:00+08:00,24263.485641479492,294135.5295639038,1184.0,604335.8268737793,130425.3494796753,27274.986267089844,170780.4190979004,395.00022888183594,1252794.59715271,-0.001312288158812902,10.137697852007605
2022-11-11 00:00:00+08:00,25552.8480758667,299771.15336990356,1220.1600341796875,617236.1698150635,132739.35514068604,28050.697326660156,174054.53022766113,408.6208724975586,1279033.5348625183,0.020944325406130337,10.137697852007605
2022-11-14 00:00:00+08:00,25787.27635192871,304807.38540649414,1218.8800048828125,609496.0517883301,133580.78086853027,27658.668518066406,176800.50996780396,409.4721984863281,1279759.0251045227,0.00056721752966582,10.137697852007605
2022-11-15 00:00:00+08:00,26889.095375061035,306366.1863040924,1224.0,607709.8369598389,134001.54735946655,27800.47035217285,177117.40199661255,412.0261001586914,1281520.564447403,0.001376461746567026,10.137697852007605
2022-11-16 00:00:00+08:00,26842.210510253906,306126.4045276642,1230.0799560546875,614731.8630218506,133966.44847869873,28267.562866210938,176365.50915527344,408.6208724975586,1287938.699388504,0.005008218454823243,10.137697852007605
2022-11-17 00:00:00+08:00,26853.934196472168,306725.89030456543,1221.43994140625,628174.1199493408,134071.64680480957,28809.728622436523,175828.48431015015,404.3644332885742,1302089.6085624695,0.010987253648550244,10.137697852007605
2022-11-18 00:00:00+08:00,26783.605911254883,304927.27629470825,1217.280029296875,627170.9671020508,134071.64680480957,28784.700393676758,174539.5798187256,403.51314544677734,1297898.5694999695,-0.0032187024878626014,10.137697852007605
2022-11-21 00:00:00+08:00,26689.832229614258,302409.19161224365,1220.47998046875,626167.7703857422,134036.59261322021,28968.20640563965,173465.49054336548,404.3644332885742,1293361.9282035828,-0.0034953742942597232,10.137697852007605
2022-11-22 00:00:00+08:00,26912.544723510742,300970.3129386902,1216.3199462890625,624763.3476257324,133861.27696609497,28959.863662719727,172928.4393081665,404.3644332885742,1290016.4696044922,-0.002586637604013342,10.137697852007605
2022-11-23 00:00:00+08:00,27100.084182739258,303368.47539711,1233.9200439453125,634193.037033081,134913.0814704895,29351.886749267578,174861.8158378601,408.6208724975586,1305430.9215869904,0.011949035028385513,10.137697852007605
2022-11-24 00:00:00+08:00,27357.955879211426,306246.2954158783,1235.199951171875,640011.3410949707,136245.4178237915,29660.505294799805,175613.65589904785,412.8773880004883,1316783.248746872,0.00869622970634154,10.137697852007605
2022-11-25 00:00:00+08:00,27357.955879211426,306006.4823036194,1229.760009765625,640813.793182373,135789.64183044434,29727.23388671875,176150.69393920898,411.1748504638672,1317486.7358818054,0.0005342467225362135,10.137697852007605
2022-11-28 00:00:00+08:00,26807.047355651855,303608.3198451996,1225.280029296875,644826.3168334961,135614.3172454834,29994.138717651367,175506.26148605347,410.323486328125,1317992.0049991608,0.0003835098324669328,10.137697852007605
2022-11-29 00:00:00+08:00,27053.197341918945,305406.8711833954,1218.56005859375,638205.5606842041,136210.34575653076,29510.3702545166,176795.1527824402,417.1338653564453,1314817.1919269562,-0.0024088257441338135,10.137697852007605
2022-11-30 00:00:00+08:00,27275.907859802246,307565.28320121765,1210.56005859375,632186.731338501,137367.34858703613,29218.433380126953,178835.8973350525,422.2416305541992,1314082.4033908844,-0.0005588522424131437,10.137697852007605
2022-12-01 00:00:00+08:00,27744.768363952637,309603.7729949951,1236.47998046875,633390.5410766602,138068.54861068726,29251.792907714844,179158.1597442627,418.83644104003906,1318872.9001197815,0.0036455070979837245,10.137697852007605
2022-12-02 00:00:00+08:00,27498.618377685547,308524.5356502533,1231.3599853515625,643823.3394622803,138103.6117401123,29702.20947265625,178406.3064880371,411.1748504638672,1327701.1560268402,0.006693788238621767,10.137697852007605
2022-12-05 00:00:00+08:00,27533.779556274414,310203.25877189636,1226.56005859375,648839.0598297119,138419.16202926636,30035.844802856445,179050.73894119263,412.8773880004883,1335721.2813777924,0.006040610354631548,10.137697852007605
2022-12-06 00:00:00+08:00,27029.757873535156,307085.6569766998,1209.9200439453125,650644.7525024414,136806.37426757812,30035.844802856445,176687.73197937012,412.0261001586914,1329912.064546585,-0.004349123512665032,10.137697852007605
2022-12-07 00:00:00+08:00,26865.655906677246,305047.16718292236,1200.0,655259.2029571533,136315.52620697021,30344.465255737305,176150.69393920898,415.4312515258789,1331598.1427001953,0.001267811758806081,10.137697852007605
2022-12-08 00:00:00+08:00,26549.175659179688,303248.5531730652,1195.8399658203125,670306.4517974854,135614.3172454834,30828.2413482666,175291.4066848755,419.6877670288086,1343453.6736412048,0.008903234812996264,10.137697852007605
2022-12-09 00:00:00+08:00,26959.42958831787,305886.5600795746,1205.760009765625,673917.8371429443,136245.4178237915,31028.42140197754,176258.1015472412,419.6877670288086,1351921.2153606415,0.006302816305147951,10.137697852007605
2022-12-12 00:00:00+08:00,26701.55591583252,305766.6378555298,1196.1600341796875,660475.5802154541,136105.174243927,30611.37580871582,176365.50915527344,417.98511505126953,1337639.9783439636,-0.010563660703311162,10.137697852007605
2022-12-13 00:00:00+08:00,26584.33881378174,306126.4045276642,1213.760009765625,657466.2094116211,135614.3172454834,30444.562911987305,174969.22344589233,412.0261001586914,1332830.8424663544,-0.0035952393435213503,10.137697852007605
2022-12-14 00:00:00+08:00,26912.544723510742,307924.9872016907,1220.47998046875,661679.3899536133,136841.44633483887,30603.029251098633,176795.1527824402,419.6877670288086,1342396.71799469,0.007177111470975772,10.137697852007605
2022-12-15 00:00:00+08:00,26935.98419189453,308164.8316497803,1213.760009765625,662080.659866333,136876.48265075684,30569.671630859375,176580.3243713379,418.83644104003906,1342840.5508117676,0.0003306271619469836,10.137697852007605
2022-12-16 00:00:00+08:00,26490.567108154297,308164.8316497803,1189.43994140625,664889.4176483154,135638.48515319824,30611.909866333008,175184.0122718811,412.8773880004883,1342581.541027069,-0.00019288201011047335,10.137697852007605
2022-12-19 00:00:00+08:00,26338.18882751465,308524.5356502533,1175.6800537109375,659071.1135864258,135383.56914138794,30417.621612548828,174539.5798187256,413.7287139892578,1335864.0174045563,-0.005003438090899093,10.137697852007605
