date,title,description,link,pub_date,category
2020-01-05,5G布建加速 台股聚焦相關供應鏈 | 證券 | 中央社 CNA,,https://www.cna.com.tw/news/afe/202001050039.aspx,"Sun, 05 Jan 2020 11:45:00 +0800",tw_macro_en
2020-01-05,5G布建加速 台股聚焦相關供應鏈 | 科技 | 三立新聞網 SETN . COM,,https://www.setn.com/News.aspx?NewsID=666487,"Sun, 05 Jan 2020 12:15:00 +0800",tw_macro_en
2020-01-05,5G布建加速 台股聚焦相關供應鏈,,https://news.sina.com.tw/article/20200105/33903864.html,"Sun, 05 Jan 2020 12:45:00 +0800",tw_macro_en
2020-01-05,5G布建加速 台股聚焦相關供應鏈 | 上市電子 | 股市,,https://udn.com/news/story/7253/4268455,"Sun, 05 Jan 2020 13:15:00 +0800",tw_macro_en
2020-01-05,〈 台股風向球 〉 外資期貨布局暗示風險意識升溫 選前難脫觀望盤 | Anue鉅亨,,https://news.cnyes.com/news/id/4429797,"Sun, 05 Jan 2020 13:15:00 +0800",tw_macro_en
2020-01-05,全台血庫鬧血荒 民進黨招青年捐血,,https://news.sina.com.tw/article/20200105/33904974.html,"Sun, 05 Jan 2020 17:30:00 +0800",tw_macro_en
2020-01-05,全台血庫鬧血荒 民進黨招青年捐血,,https://easy.sina.com.tw/news/article_newsid-2359075.html,"Sun, 05 Jan 2020 20:00:00 +0800",tw_macro_en
2020-01-05,不怕紅色供應鏈 光學族群打團戰 - 財經,,https://www.chinatimes.com/realtimenews/20200105000016-260410,"Sun, 05 Jan 2020 20:30:00 +0800",tw_macro_en
2020-01-05,Happy - 2020 Forecasts Sent Awry as Iran Tension Saps Risk Assets,,https://www.msn.com/en-us/finance/markets/happy-2020-forecasts-sent-awry-as-iran-tension-saps-risk-assets/ar-BBYCVKa,"Sun, 05 Jan 2020 21:45:00 +0800",tw_macro_en
2020-01-05,Happy - 2020 Forecasts Sent Awry as Iran Tension Saps Risk Assets,,https://finance.yahoo.com/news/happy-2020-forecasts-sent-awry-121241761.html,"Sun, 05 Jan 2020 22:00:00 +0800",tw_macro_en
2020-01-06,Largan reports 58 % jump in revenue - Taipei Times,,http://www.taipeitimes.com/News/biz/archives/2020/01/06/2003728763,"Mon, 06 Jan 2020 01:15:00 +0800",tw_macro_en
2020-01-06,US judge triples damages Quanta must pay HP,,http://www.taipeitimes.com/News/biz/archives/2020/01/06/2003728764,"Mon, 06 Jan 2020 01:15:00 +0800",tw_macro_en
2020-01-06,過年長假 保證金將調高 - 工商時報,,https://ctee.com.tw/news/futures/201849.html,"Mon, 06 Jan 2020 04:00:00 +0800",tw_macro_en
2020-01-06,Money Keeps Pouring Into Taiwan Markets as Election Nears,,https://www.msn.com/en-us/finance/markets/money-keeps-pouring-into-taiwan-e2-80-99s-markets-as-election-nears/ar-BBYDAtz,"Mon, 06 Jan 2020 05:45:00 +0800",tw_macro_en
2020-01-06,Money Keeps Pouring Into Taiwan Markets as Election Nears,,https://finance.yahoo.com/news/money-keeps-pouring-taiwan-markets-200000062.html,"Mon, 06 Jan 2020 06:30:00 +0800",tw_macro_en
2020-01-06,不怕紅色供應鏈 光學族群打團戰 - 工商時報,,https://ctee.com.tw/news/tech/202073.html,"Mon, 06 Jan 2020 08:00:00 +0800",tw_macro_en
2020-01-06,全球股市有過熱風險嗎 ？ ❤新竹大昌證券蕭雅云~股票 、 期貨 、 海外期貨及選擇權 、 複委託美股 、 港股下單手續費用便宜 、 優惠,,http://blog.cnyes.com/My/kitty3237/Article2707237,"Mon, 06 Jan 2020 09:30:00 +0800",tw_macro_en
2020-01-06,《 晨間解盤 》 春節前後防回馬槍 ， 台股後市5聚焦 ( 倫元投顧提供 )_ 富聯網,,http://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=4073213001&pu=News_0031,"Mon, 06 Jan 2020 09:45:00 +0800",tw_macro_en
2020-01-06,亚太追随中东股市下跌 原油携手黄金大涨,,https://tech.sina.com.cn/roll/2020-01-06/doc-iihnzhha0568642.shtml,"Mon, 06 Jan 2020 10:00:00 +0800",tw_macro_en
2020-01-06,《 晨間解盤 》 春節前後防回馬槍 ， 台股後市5聚焦 ( 倫元投顧提供 ) - 財經,,https://www.chinatimes.com/realtimenews/20200106001185-260410,"Mon, 06 Jan 2020 10:15:00 +0800",tw_macro_en
2020-01-06,"Money keeps pouring into Taiwan markets as election nears , Government & Economy",,https://www.businesstimes.com.sg/government-economy/money-keeps-pouring-into-taiwan%E2%80%99s-markets-as-election-nears,"Mon, 06 Jan 2020 10:45:00 +0800",tw_macro_en
2020-01-06,Bursa Asia turut tertekan konflik AS - Iran,,https://investasi.kontan.co.id/news/bursa-asia-turut-tertekan-konflik-as-iran,"Mon, 06 Jan 2020 11:45:00 +0800",tw_macro_en
2020-01-06,Number of IPOs in Taiwan down but funds raised up by 40 % in 2019,,https://focustaiwan.tw/business/202001030019,"Mon, 06 Jan 2020 11:45:00 +0800",tw_macro_en
2020-01-06,《 熱門族群 》 特斯拉加冕 ， 台概念股衝鋒 - 財經,,https://www.chinatimes.com/realtimenews/20200106001772-260410,"Mon, 06 Jan 2020 12:00:00 +0800",tw_macro_en
2020-01-06,午评 ： 港股恒指跌0 . 67 % 黄金 、 石油股集体爆发,,https://finance.sina.com.cn/stock/hkstock/hkstocknews/2020-01-06/doc-iihnzahk2269638.shtml,"Mon, 06 Jan 2020 12:30:00 +0800",tw_macro_en
